country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_reserves,uranium,reactor,reputation,rm_prod,oil_prod
Freshwell,Serious,http://blocgame.com/alliancestats.php?allianceid=2042,29k active personnel,0 ships,First World War surplus,$319 million,Good,last online 1 hours ago,rankings.php?subregion=atl,Interpol,$319 million,alliancestats.php?allianceid=2042,Atlas,,Meagre,http://blocgame.com/rankings.php?subregion=atl,None,http://blocgame.com/stats.php?id=58341,4617 Mbbl,,,Good,4 Hundred Tons per month,7 Mbbl per month
Newbish,Newbish,http://blocgame.com/alliancestats.php?allianceid=2050,37k active personnel,0 ships,First World War surplus,$319 million,Good,last online 2 hours ago,rankings.php?subregion=mes,Divine League,$319 million,alliancestats.php?allianceid=2050,Mesopotamia,Untapped,Small,http://blocgame.com/rankings.php?subregion=mes,None,http://blocgame.com/stats.php?id=59854,,,,Good,,
Barx,xkingbarx,,11k active personnel,0 ships,First World War surplus,$319 million,Elite,last online 13 hours ago,rankings.php?subregion=ara,,$319 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,None,http://blocgame.com/stats.php?id=60420,,,,Good,,
Mendam Berahi,PG PG PG PG,,5k active personnel,0 ships,Finest of the 19th century,$319 million,Standard,last online 36 hours ago,rankings.php?subregion=pac,,$319 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,None,http://blocgame.com/stats.php?id=60943,,,,Good,,
Sanepid,Claude Fromage,http://blocgame.com/alliancestats.php?allianceid=2041,18k active personnel,0 ships,Finest of the 19th century,$319 million,Standard,last online 25 hours ago,rankings.php?subregion=saf,Lithuanian Coalition,$319 million,alliancestats.php?allianceid=2041,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,None,http://blocgame.com/stats.php?id=61592,1 Mbbl,,,Good,,1 Mbbl per month
Qastury,kasturi,,5k active personnel,0 ships,Finest of the 19th century,$319 million,Standard,last online 34 hours ago,rankings.php?subregion=atl,,$319 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,None,http://blocgame.com/stats.php?id=61699,,,,Good,,
hiddenvillage,uzumaki975,http://blocgame.com/alliancestats.php?allianceid=2039,4k active personnel,0 ships,Finest of the 19th century,$319 million,Standard,last online 1 hours ago,rankings.php?subregion=sub,The High Council,$319 million,alliancestats.php?allianceid=2039,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,None,http://blocgame.com/stats.php?id=61796,85 Mbbl,,,Good,3 Hundred Tons per month,1 Mbbl per month
shair,shair,http://blocgame.com/alliancestats.php?allianceid=2058,10k active personnel,0 ships,First World War surplus,$319 million,Standard,last online 2 hours ago,rankings.php?subregion=ind,Al-Qassam Brigades,$319 million,alliancestats.php?allianceid=2058,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,None,http://blocgame.com/stats.php?id=62199,371 Mbbl,,,Good,3 Hundred Tons per month,1 Mbbl per month
Darkplace,BlackAngel,,6k active personnel,0 ships,First World War surplus,$319 million,Standard,online now,rankings.php?subregion=ara,,$319 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,None,http://blocgame.com/stats.php?id=62234,,,,Good,,
Scarlet Moon,Barbarossa Rugner,,25k active personnel,0 ships,First World War surplus,$319 million,Elite,last online 17 hours ago,rankings.php?subregion=saf,,$319 million,,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,None,http://blocgame.com/stats.php?id=62758,,,,Good,,
Yar,Johnny Depth,,18k active personnel,0 ships,Finest of the 19th century,$319 million,Standard,last online 13 hours ago,rankings.php?subregion=ind,,$319 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,None,http://blocgame.com/stats.php?id=62769,1 Mbbl,,,Normal,,1 Mbbl per month
Pompeii,Lykos,http://blocgame.com/alliancestats.php?allianceid=2064,18k active personnel,0 ships,Finest of the 19th century,$318 million,Elite,online now,rankings.php?subregion=mes,SPQR,$318 million,alliancestats.php?allianceid=2064,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,None,http://blocgame.com/stats.php?id=39021,5 Mbbl,,,Good,,5 Mbbl per month
Neo-Ur,Kackem,,20k active personnel,0 ships,Finest of the 19th century,$318 million,Standard,last online 18 hours ago,rankings.php?subregion=mes,,$318 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,None,http://blocgame.com/stats.php?id=53342,2 Mbbl,,,Normal,,2 Mbbl per month
Latveria,Doom,http://blocgame.com/alliancestats.php?allianceid=2039,18k active personnel,0 ships,Finest of the 19th century,$318 million,Elite,last online 11 hours ago,rankings.php?subregion=mes,The High Council,$318 million,alliancestats.php?allianceid=2039,Mesopotamia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mes,None,http://blocgame.com/stats.php?id=57009,2 Mbbl,,,Normal,,2 Mbbl per month
kufr conquerors,SilversLegend,,25k active personnel,0 ships,First World War surplus,$318 million,Elite,last online 13 hours ago,rankings.php?subregion=saf,,$318 million,,Southern Africa,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=saf,None,http://blocgame.com/stats.php?id=59579,,,,Good,,
Furgesonia,James Furgeson,,1k active personnel,0 ships,Finest of the 19th century,$318 million,Undisciplined Rabble,last online 23 hours ago,rankings.php?subregion=pac,,$318 million,,Pacific Rim,Plentiful,None,http://blocgame.com/rankings.php?subregion=pac,None,http://blocgame.com/stats.php?id=60311,,,,Normal,,
Cameronia,Cameron Saxonson,http://blocgame.com/alliancestats.php?allianceid=2038,12k active personnel,0 ships,Finest of the 19th century,$318 million,Standard,online now,rankings.php?subregion=con,Che Guevara League,$318 million,alliancestats.php?allianceid=2038,Southern Cone,Untapped,None,http://blocgame.com/rankings.php?subregion=con,None,http://blocgame.com/stats.php?id=62688,3 Mbbl,,,Isolated,,3 Mbbl per month
SettingMoon,Hawk,http://blocgame.com/alliancestats.php?allianceid=2056,18k active personnel,0 ships,Finest of the 19th century,$318 million,Standard,last online 16 hours ago,rankings.php?subregion=ind,Farmington Brigade,$318 million,alliancestats.php?allianceid=2056,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,None,http://blocgame.com/stats.php?id=62839,1 Mbbl,,,Good,,1 Mbbl per month
Guardia,IzayoiRabbit,http://blocgame.com/alliancestats.php?allianceid=2053,20k active personnel,0 ships,Finest of the 19th century,$318 million,Standard,last online 16 hours ago,rankings.php?subregion=congo,Abnormal Criminals,$318 million,alliancestats.php?allianceid=2053,Congo,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=congo,None,http://blocgame.com/stats.php?id=62952,281 Mbbl,,,Normal,4 Hundred Tons per month,
Fongelesia,Fong,,20k active personnel,0 ships,Finest of the 19th century,$318 million,Standard,last online 5 hours ago,rankings.php?subregion=pac,,$318 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,None,http://blocgame.com/stats.php?id=63041,436 Mbbl,,,Normal,2 Hundred Tons per month,
Parsadox,Parsadox,http://blocgame.com/alliancestats.php?allianceid=2054,25k active personnel,0 ships,First World War surplus,$317 million,Elite,last online 1 hours ago,rankings.php?subregion=per,TheAccountantRevenge,$317 million,alliancestats.php?allianceid=2054,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,None,http://blocgame.com/stats.php?id=44331,2 Mbbl,,,Good,,2 Mbbl per month
Surakistahn,Harry Drewer,,18k active personnel,0 ships,Finest of the 19th century,$317 million,Standard,last online 21 hours ago,rankings.php?subregion=mes,,$317 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,None,http://blocgame.com/stats.php?id=46090,3451 Mbbl,,,Normal,2 Hundred Tons per month,1 Mbbl per month
Boomtown,Rataca1000,http://blocgame.com/alliancestats.php?allianceid=2039,25k active personnel,0 ships,First World War surplus,$317 million,Elite,last online 3 hours ago,rankings.php?subregion=chi,The High Council,$317 million,alliancestats.php?allianceid=2039,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,None,http://blocgame.com/stats.php?id=50054,,,,Good,,
Dragon Stone,Mannis,http://blocgame.com/alliancestats.php?allianceid=2045,30k active personnel,0 ships,First World War surplus,$317 million,Elite,last online 14 hours ago,rankings.php?subregion=sub,The Order,$317 million,alliancestats.php?allianceid=2045,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,None,http://blocgame.com/stats.php?id=54852,1 Mbbl,,,Good,,1 Mbbl per month
Peopleoil,newname,,20k active personnel,0 ships,Finest of the 19th century,$317 million,Standard,last online 23 hours ago,rankings.php?subregion=egy,,$317 million,,Egypt,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=egy,None,http://blocgame.com/stats.php?id=59041,3039 Mbbl,,,Good,2 Hundred Tons per month,2 Mbbl per month
Taggart,Dagny,http://blocgame.com/alliancestats.php?allianceid=2052,18k active personnel,0 ships,First World War surplus,$317 million,Elite,last online 7 hours ago,rankings.php?subregion=car,The Federal Colonies,$317 million,alliancestats.php?allianceid=2052,Caribbean,Near Depletion,Meagre,http://blocgame.com/rankings.php?subregion=car,None,http://blocgame.com/stats.php?id=59387,,,,Isolated,,
Royal Babylon,Hammurabi IV,http://blocgame.com/alliancestats.php?allianceid=2049,25k active personnel,0 ships,First World War surplus,$317 million,Elite,last online 10 hours ago,rankings.php?subregion=mes,Brotherhood of Nod,$317 million,alliancestats.php?allianceid=2049,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,None,http://blocgame.com/stats.php?id=60296,1627 Mbbl,,,Good,3 Hundred Tons per month,2 Mbbl per month
Mortar Head,Caffan,http://blocgame.com/alliancestats.php?allianceid=2044,20k active personnel,0 ships,Finest of the 19th century,$317 million,Standard,last online 6 hours ago,rankings.php?subregion=pac,Aseang MMP,$317 million,alliancestats.php?allianceid=2044,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,None,http://blocgame.com/stats.php?id=60583,1 Mbbl,,,Good,,1 Mbbl per month
Jerai,muadz.zulkar9,http://blocgame.com/alliancestats.php?allianceid=2044,30k active personnel,0 ships,First World War surplus,$317 million,Elite,online now,rankings.php?subregion=atl,Aseang MMP,$317 million,alliancestats.php?allianceid=2044,Atlas,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=atl,None,http://blocgame.com/stats.php?id=60621,6 Mbbl,,,Normal,,6 Mbbl per month
Enggor Perak,meor,http://blocgame.com/alliancestats.php?allianceid=2044,25k active personnel,0 ships,First World War surplus,$317 million,Elite,online now,rankings.php?subregion=ind,Aseang MMP,$317 million,alliancestats.php?allianceid=2044,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,None,http://blocgame.com/stats.php?id=60674,2 Mbbl,,,Good,,2 Mbbl per month
Abah Kau,kakamin,http://blocgame.com/alliancestats.php?allianceid=2044,25k active personnel,0 ships,First World War surplus,$317 million,Elite,online now,rankings.php?subregion=ind,Aseang MMP,$317 million,alliancestats.php?allianceid=2044,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,None,http://blocgame.com/stats.php?id=61281,494 Mbbl,,,Good,3 Hundred Tons per month,
Korhal,LordArkahm,,20k active personnel,0 ships,Finest of the 19th century,$317 million,Standard,last online 17 hours ago,rankings.php?subregion=congo,,$317 million,,Congo,Untapped,None,http://blocgame.com/rankings.php?subregion=congo,None,http://blocgame.com/stats.php?id=61310,823 Mbbl,,,Good,3 Hundred Tons per month,
Kapitan,Kapitan,http://blocgame.com/alliancestats.php?allianceid=2044,22k active personnel,0 ships,Finest of the 19th century,$317 million,Standard,last online 3 hours ago,rankings.php?subregion=ind,Aseang MMP,$317 million,alliancestats.php?allianceid=2044,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,None,http://blocgame.com/stats.php?id=61709,1 Mbbl,,,Normal,,1 Mbbl per month
Borneon,orangsigat,http://blocgame.com/alliancestats.php?allianceid=2069,25k active personnel,0 ships,First World War surplus,$317 million,Elite,last online 1 hours ago,rankings.php?subregion=car,PIRATES,$317 million,alliancestats.php?allianceid=2069,Caribbean,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=car,None,http://blocgame.com/stats.php?id=61947,1 Mbbl,,,Good,,1 Mbbl per month
XNSBG,President XNSBG,,14k active personnel,0 ships,Finest of the 19th century,$317 million,Standard,last online 16 hours ago,rankings.php?subregion=chi,,$317 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,None,http://blocgame.com/stats.php?id=62137,,,,Good,2 Hundred Tons per month,
Wick,goku69587,http://blocgame.com/alliancestats.php?allianceid=2049,25k active personnel,0 ships,First World War surplus,$317 million,Elite,last online 17 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$317 million,alliancestats.php?allianceid=2049,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,None,http://blocgame.com/stats.php?id=62241,,,,Good,,
Kangkong,MaslanJibby,http://blocgame.com/alliancestats.php?allianceid=2049,20k active personnel,0 ships,Finest of the 19th century,$317 million,Standard,online now,rankings.php?subregion=pac,Brotherhood of Nod,$317 million,alliancestats.php?allianceid=2049,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,None,http://blocgame.com/stats.php?id=62468,247 Mbbl,,,Normal,7 Hundred Tons per month,4 Mbbl per month
Valtania,Kelvin D. Makumbi,http://blocgame.com/alliancestats.php?allianceid=2038,20k active personnel,0 ships,Finest of the 19th century,$317 million,Standard,last online 15 hours ago,rankings.php?subregion=mex,Che Guevara League,$317 million,alliancestats.php?allianceid=2038,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,None,http://blocgame.com/stats.php?id=62525,1 Mbbl,,,Good,,1 Mbbl per month
Rockstead,ArMaGeDdOn,,14k active personnel,0 ships,Finest of the 19th century,$317 million,Standard,online now,rankings.php?subregion=pac,,$317 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,None,http://blocgame.com/stats.php?id=62622,1 Mbbl,,,Good,,1 Mbbl per month
Highlands,Valestorm,http://blocgame.com/alliancestats.php?allianceid=2054,20k active personnel,0 ships,First World War surplus,$317 million,Standard,last online 1 hours ago,rankings.php?subregion=per,TheAccountantRevenge,$317 million,alliancestats.php?allianceid=2054,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,None,http://blocgame.com/stats.php?id=62669,2 Mbbl,,,Good,,2 Mbbl per month
Ikeland,ike the freakin awesome,,10k active personnel,0 ships,Finest of the 19th century,$317 million,Standard,last online 13 hours ago,rankings.php?subregion=chi,,$317 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,None,http://blocgame.com/stats.php?id=62694,1 Mbbl,,,Good,,1 Mbbl per month
Panthia,Thomas Jenkins,http://blocgame.com/alliancestats.php?allianceid=2038,25k active personnel,0 ships,First World War surplus,$317 million,Elite,last online 15 hours ago,rankings.php?subregion=con,Che Guevara League,$317 million,alliancestats.php?allianceid=2038,Southern Cone,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=con,None,http://blocgame.com/stats.php?id=62855,1 Mbbl,,,Good,,1 Mbbl per month
Bendover,Mike Hawk,,25k active personnel,0 ships,First World War surplus,$317 million,Elite,last online 24 hours ago,rankings.php?subregion=ind,,$317 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,None,http://blocgame.com/stats.php?id=62897,1 Mbbl,,,Good,,1 Mbbl per month
Eagleland,AMERICAN_HERO,,19k active personnel,0 ships,First World War surplus,$316 million,Elite,online now,rankings.php?subregion=mex,,$316 million,,Mesoamerica,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mex,None,http://blocgame.com/stats.php?id=39022,,,,Good,,
Transmekong,Prabang,,22k active personnel,0 ships,Finest of the 19th century,$316 million,Good,online now,rankings.php?subregion=sea,,$316 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,None,http://blocgame.com/stats.php?id=40195,481 Mbbl,,,Normal,3 Hundred Tons per month,1 Mbbl per month
Popsiciles,catndaxfire,http://blocgame.com/alliancestats.php?allianceid=2049,25k active personnel,0 ships,First World War surplus,$316 million,Elite,last online 13 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$316 million,alliancestats.php?allianceid=2049,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,None,http://blocgame.com/stats.php?id=40495,2 Mbbl,,,Normal,,2 Mbbl per month
