country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,uranium,region,territory,pageUrl,oil_reserves,reactor
Carpentaria,fuerza,http://blocgame.com/alliancestats.php?allianceid=1899,108k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Poor,last online 18 hours ago,rankings.php?subregion=ind,ASEANG,$1767 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Large,,http://blocgame.com/rankings.php?subregion=ind,15654 km 2,http://blocgame.com/stats.php?id=59901,,
Infernistan,Inferno JR,http://blocgame.com/alliancestats.php?allianceid=1932,25k active personnel,0 ships,First World War surplus,Angelic,1 factory,Standard,last online 3 hours ago,rankings.php?subregion=egy,African Socialism,$1883 million,alliancestats.php?allianceid=1932,Egypt,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=egy,22685 km 2,http://blocgame.com/stats.php?id=60304,1446 Mbbl,
RATHKEALE,Rathkeale,,9k active personnel,1 ships,Korean War surplus,Gandhi-like,None,Elite,last online 45 hours ago,rankings.php?subregion=mes,,$1875 million,,Mesopotamia,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=mes,553 km 2,http://blocgame.com/stats.php?id=55636,2436 Mbbl,
Memnon,EosDawn,http://blocgame.com/alliancestats.php?allianceid=1402,20k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 148 hours ago,rankings.php?subregion=per,,$1853 million,alliancestats.php?allianceid=1402,Persia,Untapped,Small,,http://blocgame.com/rankings.php?subregion=per,13343 km 2,http://blocgame.com/stats.php?id=50503,3599 Mbbl,
FaREiQ,fareiq,http://blocgame.com/alliancestats.php?allianceid=1899,46k active personnel,0 ships,First World War surplus,Mad Dog,3 factories,Good,last online 4 hours ago,rankings.php?subregion=ind,ASEANG,$1841 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=ind,28221 km 2,http://blocgame.com/stats.php?id=60369,,
Aquitastan,LongDukDong,,12k active personnel,0 ships,Second World War surplus,Questionable,None,Good,last online 142 hours ago,rankings.php?subregion=ara,,$1780 million,,Arabia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ara,13750 km 2,http://blocgame.com/stats.php?id=59321,5660 Mbbl,
Mother America,Benners88,http://blocgame.com/alliancestats.php?allianceid=1595,31k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 10 hours ago,rankings.php?subregion=car,The High Council,$1841 million,alliancestats.php?allianceid=1595,Caribbean,Untapped,Somewhat Large,,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=60243,167 Mbbl,
Zorlockian,Zorlocka,http://blocgame.com/alliancestats.php?allianceid=1386,64k active personnel,15 ships,Second World War surplus,Isolated,6 factories,Good,last online 6 hours ago,rankings.php?subregion=per,Che Guevara League,$1741 million,alliancestats.php?allianceid=1386,Persia,Untapped,Powerful,,http://blocgame.com/rankings.php?subregion=per,44606 km 2,http://blocgame.com/stats.php?id=58422,10075 Mbbl,
U.S.S.P.R,Commissar_Potato,http://blocgame.com/alliancestats.php?allianceid=1393,31k active personnel,3 ships,Second World War surplus,Good,3 factories,Elite,last online 7 hours ago,rankings.php?subregion=pac,BAMF,$1770 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Powerful,,http://blocgame.com/rankings.php?subregion=pac,26402 km 2,http://blocgame.com/stats.php?id=60172,,
kasturi,mt.lekiu,http://blocgame.com/alliancestats.php?allianceid=1899,20k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 1 hours ago,rankings.php?subregion=ind,ASEANG,$1824 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=ind,16439 km 2,http://blocgame.com/stats.php?id=60887,345 Mbbl,
Kukulala,Unkel,http://blocgame.com/alliancestats.php?allianceid=1595,32k active personnel,5 ships,Second World War surplus,Isolated,3 factories,Poor,online now,rankings.php?subregion=sea,The High Council,$1526 million,alliancestats.php?allianceid=1595,Indochina,Depleted,Powerful,,http://blocgame.com/rankings.php?subregion=sea,26025 km 2,http://blocgame.com/stats.php?id=60796,,
Kesatuan lipan,Lipantidur,http://blocgame.com/alliancestats.php?allianceid=1899,45k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Elite,online now,rankings.php?subregion=ind,ASEANG,$1811 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=ind,22780 km 2,http://blocgame.com/stats.php?id=60459,,
RiveraZ,Tuan Muda RayyaN,http://blocgame.com/alliancestats.php?allianceid=1899,16k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Poor,last online 85 hours ago,rankings.php?subregion=ind,ASEANG,$1822 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=ind,20200 km 2,http://blocgame.com/stats.php?id=60849,,
Giant Mechs,OiledDNA,http://blocgame.com/alliancestats.php?allianceid=1418,43k active personnel,0 ships,First World War surplus,Good,2 factories,Elite,online now,rankings.php?subregion=pac,Asian Alliance,$1790 million,alliancestats.php?allianceid=1418,Pacific Rim,Plentiful,Small,,http://blocgame.com/rankings.php?subregion=pac,22755 km 2,http://blocgame.com/stats.php?id=60735,263 Mbbl,
Del,arnoldNYAAAA,http://blocgame.com/alliancestats.php?allianceid=1850,9k active personnel,0 ships,First World War surplus,Good,1 factory,Elite,last online 30 hours ago,rankings.php?subregion=mes,FFPAW,$1701 million,alliancestats.php?allianceid=1850,Mesopotamia,Untapped,Somewhat Large,,http://blocgame.com/rankings.php?subregion=mes,4315 km 2,http://blocgame.com/stats.php?id=59586,,
Malayo,Syafiq_mohd,http://blocgame.com/alliancestats.php?allianceid=1899,55k active personnel,4 ships,Second World War surplus,Gandhi-like,3 factories,Elite,online now,rankings.php?subregion=ind,ASEANG,$1792 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Large,,http://blocgame.com/rankings.php?subregion=ind,24035 km 2,http://blocgame.com/stats.php?id=60631,240 Mbbl,
qwertyuiop,rumsods mom,http://blocgame.com/alliancestats.php?allianceid=1644,0k active personnel,0 ships,First World War surplus,Good,2 factories,Undisciplined Rabble,last online 40 hours ago,rankings.php?subregion=ara,Inter/pol/,$1688 million,alliancestats.php?allianceid=1644,Arabia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ara,9995 km 2,http://blocgame.com/stats.php?id=59451,,
Huangdi,Xian W�ng,,79k active personnel,0 ships,Korean War surplus,Angelic,2 factories,Elite,last online 2 hours ago,rankings.php?subregion=chi,,$1741 million,,China,Untapped,Small,,http://blocgame.com/rankings.php?subregion=chi,13187 km 2,http://blocgame.com/stats.php?id=59776,,
staminamina,nazayie,http://blocgame.com/alliancestats.php?allianceid=1899,26k active personnel,2 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 2 hours ago,rankings.php?subregion=ind,ASEANG,$1740 million,alliancestats.php?allianceid=1899,East Indies,Depleted,Mediocre,,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60523,255 Mbbl,
Kalathana,mdmie,http://blocgame.com/alliancestats.php?allianceid=1899,105k active personnel,6 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 10 hours ago,rankings.php?subregion=ind,ASEANG,$1728 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ind,21500 km 2,http://blocgame.com/stats.php?id=60514,318 Mbbl,
Cammarania,thealbiok,http://blocgame.com/alliancestats.php?allianceid=1595,19k active personnel,0 ships,Finest of the 19th century,Gandhi-like,1 factory,Poor,last online 160 hours ago,rankings.php?subregion=gra,The High Council,$1768 million,alliancestats.php?allianceid=1595,Gran Colombia,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=gra,24620 km 2,http://blocgame.com/stats.php?id=60286,200 Mbbl,
Anwardan,Rhoe Polloso,,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,1 factory,Undisciplined Rabble,last online 44 hours ago,rankings.php?subregion=ara,,$1467 million,,Arabia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ara,13750 km 2,http://blocgame.com/stats.php?id=58815,,
NONG\\\'S,emjayking,http://blocgame.com/alliancestats.php?allianceid=1595,24k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 19 hours ago,rankings.php?subregion=ama,The High Council,$1740 million,alliancestats.php?allianceid=1595,Amazonia,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=ama,19800 km 2,http://blocgame.com/stats.php?id=60232,,
Mortar Head,Caffan,http://blocgame.com/alliancestats.php?allianceid=1899,33k active personnel,0 ships,First World War surplus,Questionable,2 factories,Elite,last online 17 hours ago,rankings.php?subregion=pac,ASEANG,$1745 million,alliancestats.php?allianceid=1899,Pacific Rim,Plentiful,Small,,http://blocgame.com/rankings.php?subregion=pac,16335 km 2,http://blocgame.com/stats.php?id=60583,125 Mbbl,
PasirDuaButir,Col. von Strauffenberg,http://blocgame.com/alliancestats.php?allianceid=1899,73k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 3 hours ago,rankings.php?subregion=ind,ASEANG,$1717 million,alliancestats.php?allianceid=1899,East Indies,Plentiful,Somewhat Large,1 Tons,http://blocgame.com/rankings.php?subregion=ind,16172 km 2,http://blocgame.com/stats.php?id=60754,275 Mbbl,
Entah,remtap,http://blocgame.com/alliancestats.php?allianceid=1899,98k active personnel,3 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 3 hours ago,rankings.php?subregion=ind,ASEANG,$1676 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Large,,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60530,,
Fliyt-Plann,See-Ay Yeeh,http://blocgame.com/alliancestats.php?allianceid=1599,15k active personnel,4 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 19 hours ago,rankings.php?subregion=gui,Wreckage brothers,$1745 million,alliancestats.php?allianceid=1599,Guinea,Untapped,Large,,http://blocgame.com/rankings.php?subregion=gui,20000 km 2,http://blocgame.com/stats.php?id=60953,,
Infebiousness,infebious,http://blocgame.com/alliancestats.php?allianceid=1906,99k active personnel,4 ships,Second World War surplus,Gandhi-like,2 factories,Elite,online now,rankings.php?subregion=saf,UIN,$1640 million,alliancestats.php?allianceid=1906,Southern Africa,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=saf,44015 km 2,http://blocgame.com/stats.php?id=40302,,
prussianiss,TracyMorgan,http://blocgame.com/alliancestats.php?allianceid=1595,8k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 143 hours ago,rankings.php?subregion=chi,The High Council,$1702 million,alliancestats.php?allianceid=1595,China,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=chi,26276 km 2,http://blocgame.com/stats.php?id=59222,,
Royal Babylon,Hammurabi IV,http://blocgame.com/alliancestats.php?allianceid=1644,108k active personnel,0 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 20 hours ago,rankings.php?subregion=mes,Inter/pol/,$1643 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=mes,23665 km 2,http://blocgame.com/stats.php?id=60296,,
kodiang,tester2,http://blocgame.com/alliancestats.php?allianceid=1899,61k active personnel,1 ships,Second World War surplus,Good,3 factories,Standard,last online 1 hours ago,rankings.php?subregion=pac,ASEANG,$1695 million,alliancestats.php?allianceid=1899,Pacific Rim,Plentiful,Large,,http://blocgame.com/rankings.php?subregion=pac,25941 km 2,http://blocgame.com/stats.php?id=60531,,
Sparkyland,Abody,http://blocgame.com/alliancestats.php?allianceid=1934,26k active personnel,1 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 29 hours ago,rankings.php?subregion=ara,The Blue Crew,$1670 million,alliancestats.php?allianceid=1934,Arabia,Near Depletion,Somewhat Large,,http://blocgame.com/rankings.php?subregion=ara,24067 km 2,http://blocgame.com/stats.php?id=61028,3019 Mbbl,
CBS,ChrisBeSmokin,http://blocgame.com/alliancestats.php?allianceid=1382,69k active personnel,1 ships,Second World War surplus,Good,3 factories,Elite,last online 22 hours ago,rankings.php?subregion=chi,Non-Aligned Movement,$1632 million,alliancestats.php?allianceid=1382,China,Untapped,Large,,http://blocgame.com/rankings.php?subregion=chi,34696 km 2,http://blocgame.com/stats.php?id=45746,,
golokkk,madafakahh,http://blocgame.com/alliancestats.php?allianceid=1595,21k active personnel,1 ships,Second World War surplus,Angelic,2 factories,Elite,last online 10 hours ago,rankings.php?subregion=ara,The High Council,$1663 million,alliancestats.php?allianceid=1595,Arabia,,Somewhat Large,,http://blocgame.com/rankings.php?subregion=ara,27399 km 2,http://blocgame.com/stats.php?id=60798,4705 Mbbl,
FreeEastAfrica,Blanqui,http://blocgame.com/alliancestats.php?allianceid=1932,63k active personnel,5 ships,Second World War surplus,Angelic,2 factories,Good,last online 1 hours ago,rankings.php?subregion=eaf,African Socialism,$1688 million,alliancestats.php?allianceid=1932,East Africa,Untapped,Small,,http://blocgame.com/rankings.php?subregion=eaf,23258 km 2,http://blocgame.com/stats.php?id=60412,557 Mbbl,
Ichigo,Armin,,31k active personnel,0 ships,Korean War surplus,Gandhi-like,2 factories,Poor,last online 187 hours ago,rankings.php?subregion=mes,,$1706 million,,Mesopotamia,Untapped,Small,,http://blocgame.com/rankings.php?subregion=mes,19271 km 2,http://blocgame.com/stats.php?id=59857,,
Leinad,bloodywaffles12,,3k active personnel,6 ships,Second World War surplus,Normal,3 factories,Good,last online 134 hours ago,rankings.php?subregion=chi,,$1579 million,,China,Untapped,None,,http://blocgame.com/rankings.php?subregion=chi,5713 km 2,http://blocgame.com/stats.php?id=59332,,
Tanus,Hoovytaurus,http://blocgame.com/alliancestats.php?allianceid=1568,71k active personnel,0 ships,Second World War surplus,Good,3 factories,Elite,last online 8 hours ago,rankings.php?subregion=car,Brotherhood of Zion,$1989 million,alliancestats.php?allianceid=1568,Caribbean,,Mediocre,,http://blocgame.com/rankings.php?subregion=car,36807 km 2,http://blocgame.com/stats.php?id=61059,340 Mbbl,
Jambongan,Jambongan,http://blocgame.com/alliancestats.php?allianceid=1899,65k active personnel,0 ships,First World War surplus,Gandhi-like,3 factories,Poor,last online 22 hours ago,rankings.php?subregion=ind,ASEANG,$1657 million,alliancestats.php?allianceid=1899,East Indies,Plentiful,Small,,http://blocgame.com/rankings.php?subregion=ind,23073 km 2,http://blocgame.com/stats.php?id=60807,,
Sioux Nation,Crazy Horse,http://blocgame.com/alliancestats.php?allianceid=1568,2k active personnel,1 ships,Second World War surplus,Questionable,3 factories,Undisciplined Rabble,last online 46 hours ago,rankings.php?subregion=mex,Brotherhood of Zion,$1562 million,alliancestats.php?allianceid=1568,Mesoamerica,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=mex,50398 km 2,http://blocgame.com/stats.php?id=48829,,
Catarax,Xarax93,http://blocgame.com/alliancestats.php?allianceid=1923,20k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 128 hours ago,rankings.php?subregion=ind,Walawalawala,$1637 million,alliancestats.php?allianceid=1923,East Indies,Untapped,None,,http://blocgame.com/rankings.php?subregion=ind,14711 km 2,http://blocgame.com/stats.php?id=60761,,
KINGDOMTUM,RUBAH,http://blocgame.com/alliancestats.php?allianceid=1899,114k active personnel,6 ships,Second World War surplus,Gandhi-like,3 factories,Standard,last online 10 hours ago,rankings.php?subregion=ind,ASEANG,$1578 million,alliancestats.php?allianceid=1899,East Indies,,Large,,http://blocgame.com/rankings.php?subregion=ind,26094 km 2,http://blocgame.com/stats.php?id=60784,304 Mbbl,
VashiNation,Vashinator,,27k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 6 hours ago,rankings.php?subregion=sea,,$1619 million,,Indochina,Untapped,Small,,http://blocgame.com/rankings.php?subregion=sea,29378 km 2,http://blocgame.com/stats.php?id=61141,430 Mbbl,
FSOMA,Fascist Toonder,http://blocgame.com/alliancestats.php?allianceid=1835,10k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 73 hours ago,rankings.php?subregion=mex,SPQR,$1626 million,alliancestats.php?allianceid=1835,Mesoamerica,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=mex,13613 km 2,http://blocgame.com/stats.php?id=60165,16 Mbbl,
