country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_reserves,reactor,uranium
Cena Nation WWE,John Cena of WWE,http://blocgame.com/alliancestats.php?allianceid=1644,179k active personnel,20 ships,Almost Modern,7 factories,Good,last online 28 hours ago,rankings.php?subregion=egy,Inter/pol/,$4941 million,alliancestats.php?allianceid=1644,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,39085 km 2,http://blocgame.com/stats.php?id=55959,2966 Mbbl,,
Alien Ant Farm,Smooth Criminal,http://blocgame.com/alliancestats.php?allianceid=1382,195k active personnel,11 ships,Vietnam War surplus,3 factories,Standard,last online 4 hours ago,rankings.php?subregion=ind,Non-Aligned Movement,$4620 million,alliancestats.php?allianceid=1382,East Indies,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,25742 km 2,http://blocgame.com/stats.php?id=58135,,,
Daphnestan,Daoapin,http://blocgame.com/alliancestats.php?allianceid=1595,123k active personnel,8 ships,Korean War surplus,6 factories,Standard,last online 27 hours ago,rankings.php?subregion=ind,The High Council,$4954 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,49717 km 2,http://blocgame.com/stats.php?id=59475,,,
Taggart,Dagny,http://blocgame.com/alliancestats.php?allianceid=1401,83k active personnel,6 ships,Almost Modern,4 factories,Elite,last online 1 hours ago,rankings.php?subregion=gui,The Federal Colonies,$4710 million,alliancestats.php?allianceid=1401,Guinea,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=gui,49433 km 2,http://blocgame.com/stats.php?id=59387,292 Mbbl,,
Gīlān,Kuchik Gul,http://blocgame.com/alliancestats.php?allianceid=1704,37k active personnel,-1 ships,Korean War surplus,3 factories,Elite,last online 6 hours ago,rankings.php?subregion=per,Kekolutionaries,$4969 million,alliancestats.php?allianceid=1704,Persia,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=per,2713 km 2,http://blocgame.com/stats.php?id=54430,,,
MunchiopolisII,ClearAleofGinger,http://blocgame.com/alliancestats.php?allianceid=1756,20k active personnel,9 ships,Second World War surplus,4 factories,Elite,last online 20 hours ago,rankings.php?subregion=gui,The Golden Company,$4109 million,alliancestats.php?allianceid=1756,Guinea,,Large,http://blocgame.com/rankings.php?subregion=gui,21921 km 2,http://blocgame.com/stats.php?id=59025,3417 Mbbl,,
The Joose,BomberJack,http://blocgame.com/alliancestats.php?allianceid=1644,2k active personnel,23 ships,Almost Modern,3 factories,Undisciplined Rabble,last online 77 hours ago,rankings.php?subregion=mes,Inter/pol/,$4677 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,4757 km 2,http://blocgame.com/stats.php?id=48611,2790 Mbbl,,
Ralu,Ramar,http://blocgame.com/alliancestats.php?allianceid=1595,34k active personnel,4 ships,First World War surplus,2 factories,Elite,last online 6 hours ago,rankings.php?subregion=ama,The High Council,$4794 million,alliancestats.php?allianceid=1595,Amazonia,,Mediocre,http://blocgame.com/rankings.php?subregion=ama,44135 km 2,http://blocgame.com/stats.php?id=59527,349 Mbbl,,
Birgland,snesiscool,http://blocgame.com/alliancestats.php?allianceid=1835,116k active personnel,7 ships,Korean War surplus,4 factories,Good,last online 23 hours ago,rankings.php?subregion=mex,SPQR,$4857 million,alliancestats.php?allianceid=1835,Mesoamerica,Plentiful,Large,http://blocgame.com/rankings.php?subregion=mex,19800 km 2,http://blocgame.com/stats.php?id=58700,,,
Desert Fox,schmitzz,http://blocgame.com/alliancestats.php?allianceid=1644,259k active personnel,22 ships,Persian Gulf War surplus,10 factories,Standard,last online 6 hours ago,rankings.php?subregion=ara,Inter/pol/,$4457 million,alliancestats.php?allianceid=1644,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,53143 km 2,http://blocgame.com/stats.php?id=56662,2341 Mbbl,,
Fanding,Flingflan,http://blocgame.com/alliancestats.php?allianceid=1595,60k active personnel,6 ships,Korean War surplus,5 factories,Elite,last online 3 hours ago,rankings.php?subregion=per,The High Council,$4880 million,alliancestats.php?allianceid=1595,Persia,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=per,23006 km 2,http://blocgame.com/stats.php?id=59415,4064 Mbbl,,
Hof'Koursh,TheGoodDoctor,http://blocgame.com/alliancestats.php?allianceid=1599,193k active personnel,14 ships,Almost Modern,10 factories,Undisciplined Rabble,last online 5 hours ago,rankings.php?subregion=waf,Wreckage brothers,$4745 million,alliancestats.php?allianceid=1599,West Africa,,Very Powerful,http://blocgame.com/rankings.php?subregion=waf,89728 km 2,http://blocgame.com/stats.php?id=55002,,,2 Tons
Yid,Shlomo Goldshekelstein,http://blocgame.com/alliancestats.php?allianceid=1835,86k active personnel,11 ships,Second World War surplus,5 factories,Elite,last online 9 hours ago,rankings.php?subregion=ara,SPQR,$4710 million,alliancestats.php?allianceid=1835,Arabia,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,37478 km 2,http://blocgame.com/stats.php?id=59808,2908 Mbbl,,
The Dome,Hardlined,http://blocgame.com/alliancestats.php?allianceid=1393,138k active personnel,15 ships,Almost Modern,6 factories,Standard,last online 14 hours ago,rankings.php?subregion=chi,BAMF,$4477 million,alliancestats.php?allianceid=1393,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,27650 km 2,http://blocgame.com/stats.php?id=56795,217 Mbbl,5%,
Toread,andkon,http://blocgame.com/alliancestats.php?allianceid=1595,88k active personnel,21 ships,Almost Modern,9 factories,Good,last online 30 hours ago,rankings.php?subregion=sub,The High Council,$4639 million,alliancestats.php?allianceid=1595,The Subcontinent,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,55485 km 2,http://blocgame.com/stats.php?id=54530,,,
Pr0 Gamers,Bruce Wayne,http://blocgame.com/alliancestats.php?allianceid=1835,88k active personnel,6 ships,Korean War surplus,2 factories,Elite,last online 13 hours ago,rankings.php?subregion=pac,SPQR,$4613 million,alliancestats.php?allianceid=1835,Pacific Rim,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=pac,9266 km 2,http://blocgame.com/stats.php?id=59051,295 Mbbl,,
Lusitan,Lusitan,http://blocgame.com/alliancestats.php?allianceid=1580,46k active personnel,0 ships,Second World War surplus,3 factories,Elite,last online 62 hours ago,rankings.php?subregion=chi,Brotherhood of Nod,$4733 million,alliancestats.php?allianceid=1580,China,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=chi,34298 km 2,http://blocgame.com/stats.php?id=58894,,,
HiredGun,FreeCharge,http://blocgame.com/alliancestats.php?allianceid=1599,304k active personnel,60 ships,Advanced,14 factories,Good,last online 21 hours ago,rankings.php?subregion=egy,Wreckage brothers,$4504 million,alliancestats.php?allianceid=1599,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,84744 km 2,http://blocgame.com/stats.php?id=53353,954 Mbbl,,
Gondwansa,Chancellor Reninens,,7k active personnel,0 ships,First World War surplus,1 factory,Good,last online 219 hours ago,rankings.php?subregion=saf,,$4489 million,,Southern Africa,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=saf,6437 km 2,http://blocgame.com/stats.php?id=56003,,,
Frostyputania,Frostyputa,http://blocgame.com/alliancestats.php?allianceid=1393,140k active personnel,9 ships,Almost Modern,4 factories,Good,last online 21 hours ago,rankings.php?subregion=gra,BAMF,$4196 million,alliancestats.php?allianceid=1393,Gran Colombia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,38560 km 2,http://blocgame.com/stats.php?id=42065,,,2 Tons
Elondoria,tee lyo foo,http://blocgame.com/alliancestats.php?allianceid=1382,212k active personnel,15 ships,Persian Gulf War surplus,10 factories,Standard,last online 9 hours ago,rankings.php?subregion=egy,Non-Aligned Movement,$4366 million,alliancestats.php?allianceid=1382,Egypt,Plentiful,Large,http://blocgame.com/rankings.php?subregion=egy,30725 km 2,http://blocgame.com/stats.php?id=56049,10014 Mbbl,10%,
Viktoria,gracious leader skylar,http://blocgame.com/alliancestats.php?allianceid=1393,82k active personnel,5 ships,Korean War surplus,7 factories,Elite,last online 4 hours ago,rankings.php?subregion=pac,BAMF,$3753 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=pac,36898 km 2,http://blocgame.com/stats.php?id=40188,472 Mbbl,,
Rattown,Furfag Commanding,http://blocgame.com/alliancestats.php?allianceid=1393,398k active personnel,51 ships,Advanced,13 factories,Good,online now,rankings.php?subregion=mes,BAMF,$4853 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,83801 km 2,http://blocgame.com/stats.php?id=39062,4689 Mbbl,,
Masterton East,Natedogg,http://blocgame.com/alliancestats.php?allianceid=1644,99k active personnel,14 ships,Korean War surplus,3 factories,Elite,last online 9 hours ago,rankings.php?subregion=pac,Inter/pol/,$4461 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,19433 km 2,http://blocgame.com/stats.php?id=58225,79 Mbbl,,
eQna8,Dave_Smith,http://blocgame.com/alliancestats.php?allianceid=1393,182k active personnel,51 ships,Almost Modern,15 factories,Elite,last online 1 hours ago,rankings.php?subregion=congo,BAMF,$4227 million,alliancestats.php?allianceid=1393,Congo,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=congo,108739 km 2,http://blocgame.com/stats.php?id=48695,,,
Curry Ville,chettiar,http://blocgame.com/alliancestats.php?allianceid=1580,33k active personnel,0 ships,Korean War surplus,1 factory,Good,last online 195 hours ago,rankings.php?subregion=sub,Brotherhood of Nod,$4242 million,alliancestats.php?allianceid=1580,The Subcontinent,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=sub,5154 km 2,http://blocgame.com/stats.php?id=57293,,,
Argos,Arkadios,http://blocgame.com/alliancestats.php?allianceid=1835,18k active personnel,7 ships,Almost Modern,3 factories,Undisciplined Rabble,last online 22 hours ago,rankings.php?subregion=chi,SPQR,$4439 million,alliancestats.php?allianceid=1835,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,66495 km 2,http://blocgame.com/stats.php?id=43443,,,
Camcost,hunthalo,http://blocgame.com/alliancestats.php?allianceid=1580,105k active personnel,6 ships,Second World War surplus,4 factories,Elite,last online 4 hours ago,rankings.php?subregion=egy,Brotherhood of Nod,$4341 million,alliancestats.php?allianceid=1580,Egypt,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,31087 km 2,http://blocgame.com/stats.php?id=56890,,,
Plob,plox,http://blocgame.com/alliancestats.php?allianceid=1580,189k active personnel,15 ships,Vietnam War surplus,4 factories,Good,last online 1 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$3950 million,alliancestats.php?allianceid=1580,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,29544 km 2,http://blocgame.com/stats.php?id=58260,,,
PonyPenetrators,PonyPenetrator,http://blocgame.com/alliancestats.php?allianceid=1810,162k active personnel,25 ships,Almost Modern,6 factories,Elite,last online 21 hours ago,rankings.php?subregion=chi,EUN,$4115 million,alliancestats.php?allianceid=1810,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,16111 km 2,http://blocgame.com/stats.php?id=52348,63 Mbbl,,
Kindred,Pendraggon,http://blocgame.com/alliancestats.php?allianceid=1644,167k active personnel,12 ships,Vietnam War surplus,7 factories,Elite,online now,rankings.php?subregion=pac,Inter/pol/,$4743 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,45628 km 2,http://blocgame.com/stats.php?id=58449,,,
Central Island,The Dealer,http://blocgame.com/alliancestats.php?allianceid=1644,79k active personnel,10 ships,Korean War surplus,2 factories,Good,last online 9 hours ago,rankings.php?subregion=pac,Inter/pol/,$4273 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,28767 km 2,http://blocgame.com/stats.php?id=59154,277 Mbbl,,
Reikland,Karl-Franz I,http://blocgame.com/alliancestats.php?allianceid=1595,82k active personnel,7 ships,Vietnam War surplus,2 factories,Elite,last online 3 hours ago,rankings.php?subregion=per,The High Council,$4287 million,alliancestats.php?allianceid=1595,Persia,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=per,16172 km 2,http://blocgame.com/stats.php?id=58781,,,
New Volkstaat,Endless Nameless,http://blocgame.com/alliancestats.php?allianceid=1644,56k active personnel,1 ships,Korean War surplus,4 factories,Elite,last online 29 hours ago,rankings.php?subregion=saf,Inter/pol/,$4256 million,alliancestats.php?allianceid=1644,Southern Africa,Untapped,Large,http://blocgame.com/rankings.php?subregion=saf,18292 km 2,http://blocgame.com/stats.php?id=59576,,,
Dutch Indies,Tony Lovink,http://blocgame.com/alliancestats.php?allianceid=1595,108k active personnel,13 ships,Vietnam War surplus,3 factories,Good,last online 49 hours ago,rankings.php?subregion=ind,The High Council,$3965 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,41343 km 2,http://blocgame.com/stats.php?id=59424,,,
FallenTrees,GhostAleII,http://blocgame.com/alliancestats.php?allianceid=1382,100k active personnel,8 ships,Second World War surplus,3 factories,Elite,online now,rankings.php?subregion=ind,Non-Aligned Movement,$5776 million,alliancestats.php?allianceid=1382,East Indies,Near Depletion,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,37503 km 2,http://blocgame.com/stats.php?id=59160,,,
Romanovia,Dmitry Romanov,http://blocgame.com/alliancestats.php?allianceid=1393,100k active personnel,11 ships,Second World War surplus,3 factories,Good,last online 7 hours ago,rankings.php?subregion=mes,BAMF,$4143 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,Large,http://blocgame.com/rankings.php?subregion=mes,28504 km 2,http://blocgame.com/stats.php?id=59571,,,
Chickenbake,Chickenbake_2.0,http://blocgame.com/alliancestats.php?allianceid=1580,9k active personnel,6 ships,Second World War surplus,3 factories,Elite,last online 45 hours ago,rankings.php?subregion=sea,Brotherhood of Nod,$3527 million,alliancestats.php?allianceid=1580,Indochina,,Mediocre,http://blocgame.com/rankings.php?subregion=sea,34052 km 2,http://blocgame.com/stats.php?id=60085,,,
Azhdahagate,Azhdaha_Panzer,http://blocgame.com/alliancestats.php?allianceid=1580,394k active personnel,51 ships,Persian Gulf War surplus,27 factories,Poor,last online 12 hours ago,rankings.php?subregion=mes,Brotherhood of Nod,$4863 million,alliancestats.php?allianceid=1580,Mesopotamia,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,131953 km 2,http://blocgame.com/stats.php?id=52422,2245 Mbbl,,
al-Bahrayn,dbdb,http://blocgame.com/alliancestats.php?allianceid=1835,72k active personnel,7 ships,Korean War surplus,4 factories,Good,last online 1 hours ago,rankings.php?subregion=mes,SPQR,$4193 million,alliancestats.php?allianceid=1835,Mesopotamia,,Large,http://blocgame.com/rankings.php?subregion=mes,24775 km 2,http://blocgame.com/stats.php?id=59775,,,
Thermonia,Aluminothermic,http://blocgame.com/alliancestats.php?allianceid=1644,170k active personnel,12 ships,Persian Gulf War surplus,7 factories,Elite,last online 6 hours ago,rankings.php?subregion=chi,Inter/pol/,$3956 million,alliancestats.php?allianceid=1644,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,22964 km 2,http://blocgame.com/stats.php?id=53567,,,
Violent Vegans,SnakeBombs,http://blocgame.com/alliancestats.php?allianceid=1583,242k active personnel,51 ships,Almost Modern,13 factories,Standard,last online 9 hours ago,rankings.php?subregion=ama,The New Vegan Empire,$3853 million,alliancestats.php?allianceid=1583,Amazonia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ama,69553 km 2,http://blocgame.com/stats.php?id=48869,,,
Sugartopia,Lapis Lazuli,http://blocgame.com/alliancestats.php?allianceid=1382,72k active personnel,2 ships,Korean War surplus,3 factories,Elite,last online 16 hours ago,rankings.php?subregion=sea,Non-Aligned Movement,$4121 million,alliancestats.php?allianceid=1382,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,23990 km 2,http://blocgame.com/stats.php?id=58876,321 Mbbl,,
