country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_reserves,reactor,uranium
Casa del Nolano,jnolat09,http://blocgame.com/alliancestats.php?allianceid=1599,158k active personnel,15 ships,Persian Gulf War surplus,5 factories,Standard,last online 7 hours ago,rankings.php?subregion=ind,Wreckage brothers,$14588 million,alliancestats.php?allianceid=1599,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,17783 km 2,http://blocgame.com/stats.php?id=45936,,,
Almania,Almanich,http://blocgame.com/alliancestats.php?allianceid=1580,261k active personnel,47 ships,Persian Gulf War surplus,17 factories,Standard,last online 5 hours ago,rankings.php?subregion=chi,Brotherhood of Nod,$14573 million,alliancestats.php?allianceid=1580,China,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,37527 km 2,http://blocgame.com/stats.php?id=51725,,,
Large Man,LargeMan,http://blocgame.com/alliancestats.php?allianceid=1599,244k active personnel,55 ships,Persian Gulf War surplus,13 factories,Good,last online 47 hours ago,rankings.php?subregion=egy,Wreckage brothers,$14509 million,alliancestats.php?allianceid=1599,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,52624 km 2,http://blocgame.com/stats.php?id=52836,,,30 Tons
Bourbon Island,Gypsy Danger,http://blocgame.com/alliancestats.php?allianceid=1568,201k active personnel,9 ships,Persian Gulf War surplus,8 factories,Elite,last online 12 hours ago,rankings.php?subregion=egy,Brotherhood of Zion,$14400 million,alliancestats.php?allianceid=1568,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,34351 km 2,http://blocgame.com/stats.php?id=41247,,,
Alexandrastan,TWAIN,http://blocgame.com/alliancestats.php?allianceid=1401,194k active personnel,34 ships,Advanced,8 factories,Elite,last online 10 hours ago,rankings.php?subregion=mes,The Federal Colonies,$14196 million,alliancestats.php?allianceid=1401,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,25694 km 2,http://blocgame.com/stats.php?id=39070,1812 Mbbl,,
The Hegemony,Peter Wiggin,http://blocgame.com/alliancestats.php?allianceid=1644,220k active personnel,40 ships,Persian Gulf War surplus,9 factories,Elite,last online 9 hours ago,rankings.php?subregion=gra,Inter/pol/,$14036 million,alliancestats.php?allianceid=1644,Gran Colombia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,38475 km 2,http://blocgame.com/stats.php?id=40840,,,
Markovia,RDM HC,http://blocgame.com/alliancestats.php?allianceid=1401,208k active personnel,29 ships,Vietnam War surplus,8 factories,Elite,last online 1 hours ago,rankings.php?subregion=car,The Federal Colonies,$14074 million,alliancestats.php?allianceid=1401,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,38053 km 2,http://blocgame.com/stats.php?id=58369,,,
Ahkazra,Allen Ch�rra,http://blocgame.com/alliancestats.php?allianceid=1393,249k active personnel,52 ships,Advanced,7 factories,Elite,online now,rankings.php?subregion=ara,BAMF,$13855 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,45754 km 2,http://blocgame.com/stats.php?id=49332,,,
TheDesertFox,DesertFox,http://blocgame.com/alliancestats.php?allianceid=1393,219k active personnel,35 ships,Persian Gulf War surplus,11 factories,Standard,last online 17 hours ago,rankings.php?subregion=pac,BAMF,$13786 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,53252 km 2,http://blocgame.com/stats.php?id=52368,,,
Bih,Fidel Baneo,http://blocgame.com/alliancestats.php?allianceid=1599,316k active personnel,44 ships,Persian Gulf War surplus,13 factories,Undisciplined Rabble,last online 18 hours ago,rankings.php?subregion=mex,Wreckage brothers,$13711 million,alliancestats.php?allianceid=1599,Mesoamerica,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mex,102949 km 2,http://blocgame.com/stats.php?id=53791,,,
The Deserted,Kamakazi Sunshine,http://blocgame.com/alliancestats.php?allianceid=1594,338k active personnel,54 ships,Advanced,22 factories,Elite,last online 13 hours ago,rankings.php?subregion=pac,The Cartel,$13516 million,alliancestats.php?allianceid=1594,Pacific Rim,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,137053 km 2,http://blocgame.com/stats.php?id=40459,,,
kurdastan,stax,http://blocgame.com/alliancestats.php?allianceid=1568,275k active personnel,1 ships,Advanced,13 factories,Poor,last online 1 hours ago,rankings.php?subregion=per,Brotherhood of Zion,$13586 million,alliancestats.php?allianceid=1568,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,157911 km 2,http://blocgame.com/stats.php?id=44907,,,
Laurence,Frezzerbloom,http://blocgame.com/alliancestats.php?allianceid=1599,241k active personnel,22 ships,Persian Gulf War surplus,9 factories,Elite,last online 9 hours ago,rankings.php?subregion=ara,Wreckage brothers,$13492 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,33619 km 2,http://blocgame.com/stats.php?id=49637,,,
Arina,Hakir,http://blocgame.com/alliancestats.php?allianceid=1644,108k active personnel,30 ships,Almost Modern,5 factories,Elite,last online 6 hours ago,rankings.php?subregion=ama,Inter/pol/,$13521 million,alliancestats.php?allianceid=1644,Amazonia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ama,33555 km 2,http://blocgame.com/stats.php?id=54480,,,
dane,josen,http://blocgame.com/alliancestats.php?allianceid=1401,170k active personnel,54 ships,Persian Gulf War surplus,8 factories,Elite,last online 155 hours ago,rankings.php?subregion=car,The Federal Colonies,$13493 million,alliancestats.php?allianceid=1401,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,37795 km 2,http://blocgame.com/stats.php?id=45877,,,
Gandoria,zoneguy22,http://blocgame.com/alliancestats.php?allianceid=1568,160k active personnel,36 ships,Persian Gulf War surplus,7 factories,Elite,last online 5 hours ago,rankings.php?subregion=gra,Brotherhood of Zion,$13254 million,alliancestats.php?allianceid=1568,Gran Colombia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,19833 km 2,http://blocgame.com/stats.php?id=50771,,,
durkastan,ned kelly,http://blocgame.com/alliancestats.php?allianceid=1580,224k active personnel,70 ships,Persian Gulf War surplus,23 factories,Elite,last online 1 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$12485 million,alliancestats.php?allianceid=1580,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,123989 km 2,http://blocgame.com/stats.php?id=40488,2564 Mbbl,,
Bear Country,Kowalski,http://blocgame.com/alliancestats.php?allianceid=1580,111k active personnel,5 ships,Second World War surplus,3 factories,Elite,last online 19 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$13079 million,alliancestats.php?allianceid=1580,Persia,Untapped,Large,http://blocgame.com/rankings.php?subregion=per,22521 km 2,http://blocgame.com/stats.php?id=54578,1683 Mbbl,,
Peach,Tanaille,http://blocgame.com/alliancestats.php?allianceid=1393,405k active personnel,50 ships,Advanced,19 factories,Standard,last online 22 hours ago,rankings.php?subregion=mes,BAMF,$13079 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,133052 km 2,http://blocgame.com/stats.php?id=54825,,,
Treehuggers,Treehugger,http://blocgame.com/alliancestats.php?allianceid=1568,249k active personnel,37 ships,Persian Gulf War surplus,13 factories,Standard,last online 8 hours ago,rankings.php?subregion=egy,Brotherhood of Zion,$12996 million,alliancestats.php?allianceid=1568,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,53793 km 2,http://blocgame.com/stats.php?id=42299,,,
Slavostan,Joe Tito-Hoxha,http://blocgame.com/alliancestats.php?allianceid=1393,164k active personnel,16 ships,Persian Gulf War surplus,9 factories,Elite,last online 15 hours ago,rankings.php?subregion=sea,BAMF,$12950 million,alliancestats.php?allianceid=1393,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,26582 km 2,http://blocgame.com/stats.php?id=48188,,,
jOOskoland,jOOsko,http://blocgame.com/alliancestats.php?allianceid=1595,93k active personnel,51 ships,Persian Gulf War surplus,22 factories,Good,last online 9 hours ago,rankings.php?subregion=atl,The High Council,$12647 million,alliancestats.php?allianceid=1595,Atlas,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,121479 km 2,http://blocgame.com/stats.php?id=55410,,,
Parameswara,brownmy,http://blocgame.com/alliancestats.php?allianceid=1580,258k active personnel,38 ships,Almost Modern,11 factories,Good,last online 11 hours ago,rankings.php?subregion=sea,Brotherhood of Nod,$12508 million,alliancestats.php?allianceid=1580,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,44935 km 2,http://blocgame.com/stats.php?id=56360,,,
reptil,maniacgxz,http://blocgame.com/alliancestats.php?allianceid=1393,204k active personnel,51 ships,Persian Gulf War surplus,12 factories,Good,last online 5 hours ago,rankings.php?subregion=ara,BAMF,$11714 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,47106 km 2,http://blocgame.com/stats.php?id=53598,,,
����������,������ �������,http://blocgame.com/alliancestats.php?allianceid=1644,198k active personnel,15 ships,Persian Gulf War surplus,7 factories,Good,last online 10 hours ago,rankings.php?subregion=gra,Inter/pol/,$12177 million,alliancestats.php?allianceid=1644,Gran Colombia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,17341 km 2,http://blocgame.com/stats.php?id=54626,,,
Savannah,Watersfall,http://blocgame.com/alliancestats.php?allianceid=1595,238k active personnel,22 ships,Persian Gulf War surplus,6 factories,Elite,last online 5 hours ago,rankings.php?subregion=pac,The High Council,$11798 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,29130 km 2,http://blocgame.com/stats.php?id=49817,,,
New Caucasus,Cotton Luther,http://blocgame.com/alliancestats.php?allianceid=1568,238k active personnel,19 ships,Advanced,9 factories,Elite,last online 2 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$11873 million,alliancestats.php?allianceid=1568,Southern Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,66543 km 2,http://blocgame.com/stats.php?id=4392,,,
Lemonstan,Lemon,http://blocgame.com/alliancestats.php?allianceid=1580,382k active personnel,51 ships,Advanced,15 factories,Elite,last online 10 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$11782 million,alliancestats.php?allianceid=1580,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,62436 km 2,http://blocgame.com/stats.php?id=40048,1855 Mbbl,,
venua,bilbo swaggins,http://blocgame.com/alliancestats.php?allianceid=1393,82k active personnel,2 ships,Almost Modern,4 factories,Good,last online 6 hours ago,rankings.php?subregion=gra,BAMF,$11827 million,alliancestats.php?allianceid=1393,Gran Colombia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,16542 km 2,http://blocgame.com/stats.php?id=54363,,,
Utopia,Ozymandias,http://blocgame.com/alliancestats.php?allianceid=1393,727k active personnel,71 ships,Advanced,38 factories,Standard,last online 3 hours ago,rankings.php?subregion=ara,BAMF,$11665 million,alliancestats.php?allianceid=1393,Arabia,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,292851 km 2,http://blocgame.com/stats.php?id=40759,1243 Mbbl,,
The Kebabtopol,Ghaddafini,http://blocgame.com/alliancestats.php?allianceid=1393,476k active personnel,52 ships,Persian Gulf War surplus,17 factories,Standard,last online 11 hours ago,rankings.php?subregion=sea,BAMF,$11645 million,alliancestats.php?allianceid=1393,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,87158 km 2,http://blocgame.com/stats.php?id=40117,,,
Jevgeniumland,Jevgenerus,http://blocgame.com/alliancestats.php?allianceid=1568,278k active personnel,33 ships,Persian Gulf War surplus,11 factories,Standard,last online 9 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$11695 million,alliancestats.php?allianceid=1568,Southern Africa,,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,69480 km 2,http://blocgame.com/stats.php?id=55289,,5%,1 Tons
Magical Horses,Tzafety,http://blocgame.com/alliancestats.php?allianceid=1644,46k active personnel,51 ships,Persian Gulf War surplus,13 factories,Elite,last online 1 hours ago,rankings.php?subregion=ara,Inter/pol/,$11779 million,alliancestats.php?allianceid=1644,Arabia,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,77277 km 2,http://blocgame.com/stats.php?id=51070,1449 Mbbl,,
British Egypt,Montgomery,http://blocgame.com/alliancestats.php?allianceid=1393,299k active personnel,51 ships,Persian Gulf War surplus,6 factories,Good,last online 8 hours ago,rankings.php?subregion=egy,BAMF,$11550 million,alliancestats.php?allianceid=1393,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,30718 km 2,http://blocgame.com/stats.php?id=45596,5328 Mbbl,,
Brunton,Brownieboy,http://blocgame.com/alliancestats.php?allianceid=1393,32k active personnel,13 ships,Almost Modern,6 factories,Standard,last online 37 hours ago,rankings.php?subregion=waf,BAMF,$11698 million,alliancestats.php?allianceid=1393,West Africa,,Very Powerful,http://blocgame.com/rankings.php?subregion=waf,29317 km 2,http://blocgame.com/stats.php?id=57192,,,
LottaLoyaTee,"Smee, Son of Sheev",http://blocgame.com/alliancestats.php?allianceid=1599,293k active personnel,24 ships,Almost Modern,11 factories,Elite,last online 1 hours ago,rankings.php?subregion=waf,Wreckage brothers,$11500 million,alliancestats.php?allianceid=1599,West Africa,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=waf,58061 km 2,http://blocgame.com/stats.php?id=54693,603 Mbbl,,
Duterte,Rodrigo Duterte,http://blocgame.com/alliancestats.php?allianceid=1393,254k active personnel,23 ships,Almost Modern,10 factories,Elite,last online 2 hours ago,rankings.php?subregion=sea,BAMF,$11487 million,alliancestats.php?allianceid=1393,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,53902 km 2,http://blocgame.com/stats.php?id=57937,,,
New Akbaristan,Kalish Al-Quadaffi,http://blocgame.com/alliancestats.php?allianceid=1595,158k active personnel,30 ships,Almost Modern,9 factories,Standard,last online 26 hours ago,rankings.php?subregion=egy,The High Council,$11480 million,alliancestats.php?allianceid=1595,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,53749 km 2,http://blocgame.com/stats.php?id=56420,,,
����������,Mambuta,http://blocgame.com/alliancestats.php?allianceid=1393,159k active personnel,8 ships,Persian Gulf War surplus,7 factories,Elite,last online 24 hours ago,rankings.php?subregion=saf,BAMF,$11273 million,alliancestats.php?allianceid=1393,Southern Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,22688 km 2,http://blocgame.com/stats.php?id=55460,,,
Kersumsos,Kersumsos,http://blocgame.com/alliancestats.php?allianceid=1393,207k active personnel,55 ships,Persian Gulf War surplus,17 factories,Standard,last online 32 hours ago,rankings.php?subregion=chi,BAMF,$11109 million,alliancestats.php?allianceid=1393,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,93387 km 2,http://blocgame.com/stats.php?id=46317,,,
Nova Ikaki,Bisimbi,http://blocgame.com/alliancestats.php?allianceid=1599,325k active personnel,40 ships,Persian Gulf War surplus,10 factories,Good,last online 2 hours ago,rankings.php?subregion=ara,Wreckage brothers,$11108 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,66342 km 2,http://blocgame.com/stats.php?id=55911,11951 Mbbl,,
Sir Vivors,Sir Vivors,http://blocgame.com/alliancestats.php?allianceid=1599,308k active personnel,49 ships,Almost Modern,15 factories,Standard,online now,rankings.php?subregion=sub,Wreckage brothers,$11025 million,alliancestats.php?allianceid=1599,The Subcontinent,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,87446 km 2,http://blocgame.com/stats.php?id=53609,,,
San Marquez,Juan Pablo Montoya II,http://blocgame.com/alliancestats.php?allianceid=1595,32k active personnel,30 ships,Almost Modern,4 factories,Elite,last online 35 hours ago,rankings.php?subregion=mex,The High Council,$11120 million,alliancestats.php?allianceid=1595,Mesoamerica,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=mex,17887 km 2,http://blocgame.com/stats.php?id=54023,,,
