country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,uranium,oil_reserves,reactor
KrisKingdom,WelfareCapitalist,http://blocgame.com/alliancestats.php?allianceid=1880,77k active personnel,5 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 103 hours ago,rankings.php?subregion=mex,International Union,$3641 million,alliancestats.php?allianceid=1880,Mesoamerica,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=mex,32512 km 2,http://blocgame.com/stats.php?id=60002,,,
Gallifrey,The Doctor,http://blocgame.com/alliancestats.php?allianceid=1580,9k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Standard,last online 81 hours ago,rankings.php?subregion=con,Brotherhood of Nod,$3632 million,alliancestats.php?allianceid=1580,Southern Cone,Untapped,None,http://blocgame.com/rankings.php?subregion=con,11105 km 2,http://blocgame.com/stats.php?id=40351,,,
Lenduland!,Lendu,http://blocgame.com/alliancestats.php?allianceid=1644,210k active personnel,7 ships,Vietnam War surplus,Gandhi-like,8 factories,Good,last online 18 hours ago,rankings.php?subregion=mes,Inter/pol/,$3609 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Large,http://blocgame.com/rankings.php?subregion=mes,28870 km 2,http://blocgame.com/stats.php?id=58704,,2801 Mbbl,
Beausch�n,canadianghetto,http://blocgame.com/alliancestats.php?allianceid=1568,92k active personnel,6 ships,Second World War surplus,Gandhi-like,4 factories,Elite,last online 49 hours ago,rankings.php?subregion=ara,Brotherhood of Zion,$3595 million,alliancestats.php?allianceid=1568,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,31335 km 2,http://blocgame.com/stats.php?id=59455,,,
Holy Mountain,Archbishop de Lusignan,http://blocgame.com/alliancestats.php?allianceid=1933,12k active personnel,1 ships,Korean War surplus,Questionable,2 factories,Good,last online 28 hours ago,rankings.php?subregion=mes,democracy,$3513 million,alliancestats.php?allianceid=1933,Mesopotamia,Depleted,Mediocre,http://blocgame.com/rankings.php?subregion=mes,9248 km 2,http://blocgame.com/stats.php?id=58666,,,
Lusitan,Lusitan,http://blocgame.com/alliancestats.php?allianceid=1580,8k active personnel,0 ships,Second World War surplus,Nice,3 factories,Undisciplined Rabble,last online 38 hours ago,rankings.php?subregion=chi,Brotherhood of Nod,$3499 million,alliancestats.php?allianceid=1580,China,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=chi,22654 km 2,http://blocgame.com/stats.php?id=58894,,,
Stuttgart,landontom,http://blocgame.com/alliancestats.php?allianceid=1393,41k active personnel,0 ships,Korean War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 30 hours ago,rankings.php?subregion=eaf,BAMF,$3494 million,alliancestats.php?allianceid=1393,East Africa,Untapped,Small,http://blocgame.com/rankings.php?subregion=eaf,14441 km 2,http://blocgame.com/stats.php?id=58567,,48 Mbbl,
Crapostan,King Guamba,http://blocgame.com/alliancestats.php?allianceid=1568,340k active personnel,25 ships,Persian Gulf War surplus,Gandhi-like,13 factories,Elite,last online 4 hours ago,rankings.php?subregion=mes,Brotherhood of Zion,$3490 million,alliancestats.php?allianceid=1568,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,60742 km 2,http://blocgame.com/stats.php?id=44789,,,
Doniwko,DNIWE,http://blocgame.com/alliancestats.php?allianceid=1580,350k active personnel,20 ships,Persian Gulf War surplus,Gandhi-like,15 factories,Elite,last online 8 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$3481 million,alliancestats.php?allianceid=1580,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,81504 km 2,http://blocgame.com/stats.php?id=59593,3 Tons,6093 Mbbl,
Nu Azia,President Ambrocio,http://blocgame.com/alliancestats.php?allianceid=1393,8k active personnel,2 ships,First World War surplus,Gandhi-like,2 factories,Good,last online 57 hours ago,rankings.php?subregion=pac,BAMF,$3477 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=pac,10161 km 2,http://blocgame.com/stats.php?id=59935,,19 Mbbl,
Neegus,Dildoge,http://blocgame.com/alliancestats.php?allianceid=1382,51k active personnel,5 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 150 hours ago,rankings.php?subregion=congo,Non-Aligned Movement,$3457 million,alliancestats.php?allianceid=1382,Congo,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=congo,19939 km 2,http://blocgame.com/stats.php?id=59491,,,
San Marcos,Calderon,http://blocgame.com/alliancestats.php?allianceid=1595,89k active personnel,7 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 3 hours ago,rankings.php?subregion=car,The High Council,$3442 million,alliancestats.php?allianceid=1595,Caribbean,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=car,37931 km 2,http://blocgame.com/stats.php?id=60158,,,
Morskoj,Herro Pree,http://blocgame.com/alliancestats.php?allianceid=1595,71k active personnel,0 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 32 hours ago,rankings.php?subregion=atl,The High Council,$3434 million,alliancestats.php?allianceid=1595,Atlas,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=atl,16589 km 2,http://blocgame.com/stats.php?id=49148,,,
Seinlandia,CosKramer,http://blocgame.com/alliancestats.php?allianceid=1595,80k active personnel,2 ships,Second World War surplus,Angelic,3 factories,Good,last online 3 hours ago,rankings.php?subregion=mex,The High Council,$3430 million,alliancestats.php?allianceid=1595,Mesoamerica,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=mex,33039 km 2,http://blocgame.com/stats.php?id=50309,,284 Mbbl,
amurika,JohnFitzgeraldsFirstSon,http://blocgame.com/alliancestats.php?allianceid=1810,111k active personnel,3 ships,Second World War surplus,Gandhi-like,3 factories,Standard,last online 121 hours ago,rankings.php?subregion=car,EUN,$3369 million,alliancestats.php?allianceid=1810,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,19677 km 2,http://blocgame.com/stats.php?id=58986,,,
Shatmapants,Penguin,,53k active personnel,6 ships,Korean War surplus,Angelic,3 factories,Elite,online now,rankings.php?subregion=car,,$3365 million,,Caribbean,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=car,20560 km 2,http://blocgame.com/stats.php?id=58425,,,
ChiknNdChips,Dave O.G Miles,http://blocgame.com/alliancestats.php?allianceid=1393,274k active personnel,4 ships,Vietnam War surplus,Gandhi-like,5 factories,Good,online now,rankings.php?subregion=chi,BAMF,$3328 million,alliancestats.php?allianceid=1393,China,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=chi,58538 km 2,http://blocgame.com/stats.php?id=60846,,142 Mbbl,
Klub,Man of the Moon,http://blocgame.com/alliancestats.php?allianceid=1599,222k active personnel,9 ships,Advanced,Gandhi-like,8 factories,Elite,last online 1 hours ago,rankings.php?subregion=gui,Wreckage brothers,$3324 million,alliancestats.php?allianceid=1599,Guinea,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gui,50796 km 2,http://blocgame.com/stats.php?id=52854,1 Tons,,
SS-Amazonien,Mengele-chan,http://blocgame.com/alliancestats.php?allianceid=1580,101k active personnel,5 ships,Vietnam War surplus,Gandhi-like,4 factories,Good,last online 36 hours ago,rankings.php?subregion=ama,Brotherhood of Nod,$3321 million,alliancestats.php?allianceid=1580,Amazonia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ama,30051 km 2,http://blocgame.com/stats.php?id=49589,,172 Mbbl,
UMR,Umaru,http://blocgame.com/alliancestats.php?allianceid=1580,135k active personnel,18 ships,Almost Modern,Gandhi-like,4 factories,Good,last online 11 hours ago,rankings.php?subregion=gra,Brotherhood of Nod,$3315 million,alliancestats.php?allianceid=1580,Gran Colombia,Untapped,Large,http://blocgame.com/rankings.php?subregion=gra,19143 km 2,http://blocgame.com/stats.php?id=56806,,,
Umpauna,Sarsy Parsy,http://blocgame.com/alliancestats.php?allianceid=1595,101k active personnel,8 ships,Almost Modern,Gandhi-like,3 factories,Elite,last online 6 hours ago,rankings.php?subregion=mes,The High Council,$3313 million,alliancestats.php?allianceid=1595,Mesopotamia,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=mes,19394 km 2,http://blocgame.com/stats.php?id=56092,,13832 Mbbl,
Emberica,Whynamewhy,http://blocgame.com/alliancestats.php?allianceid=1568,51k active personnel,4 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 58 hours ago,rankings.php?subregion=per,Brotherhood of Zion,$3301 million,alliancestats.php?allianceid=1568,Persia,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=per,23463 km 2,http://blocgame.com/stats.php?id=60147,,4267 Mbbl,
Free Warriors,Milan Vond�ich,http://blocgame.com/alliancestats.php?allianceid=1595,35k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 26 hours ago,rankings.php?subregion=saf,The High Council,$3274 million,alliancestats.php?allianceid=1595,Southern Africa,Untapped,Large,http://blocgame.com/rankings.php?subregion=saf,29080 km 2,http://blocgame.com/stats.php?id=60293,,,
Molfrika,McMol,http://blocgame.com/alliancestats.php?allianceid=1580,35k active personnel,3 ships,Second World War surplus,Good,4 factories,Elite,online now,rankings.php?subregion=ama,Brotherhood of Nod,$3254 million,alliancestats.php?allianceid=1580,Amazonia,Near Depletion,Somewhat Large,http://blocgame.com/rankings.php?subregion=ama,38836 km 2,http://blocgame.com/stats.php?id=60920,,,
Maharashtra,Mao ze Bong,http://blocgame.com/alliancestats.php?allianceid=1393,16k active personnel,5 ships,Korean War surplus,Nice,4 factories,Elite,last online 3 hours ago,rankings.php?subregion=sub,BAMF,$3252 million,alliancestats.php?allianceid=1393,The Subcontinent,,Somewhat Large,http://blocgame.com/rankings.php?subregion=sub,33420 km 2,http://blocgame.com/stats.php?id=60180,,545 Mbbl,
Tyanra,SaffronMerchant,http://blocgame.com/alliancestats.php?allianceid=1418,51k active personnel,2 ships,Second World War surplus,Nice,3 factories,Elite,last online 8 hours ago,rankings.php?subregion=sub,Asian Alliance,$3245 million,alliancestats.php?allianceid=1418,The Subcontinent,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=sub,29844 km 2,http://blocgame.com/stats.php?id=60365,,,
esten,squadmoneypimp,http://blocgame.com/alliancestats.php?allianceid=1382,5k active personnel,1 ships,Second World War surplus,Questionable,2 factories,Undisciplined Rabble,last online 95 hours ago,rankings.php?subregion=atl,Non-Aligned Movement,$3238 million,alliancestats.php?allianceid=1382,Atlas,Untapped,Large,http://blocgame.com/rankings.php?subregion=atl,9418 km 2,http://blocgame.com/stats.php?id=59285,,3161 Mbbl,
Hamshiretonland,Lord Hamshiretonburrough,http://blocgame.com/alliancestats.php?allianceid=1580,125k active personnel,9 ships,Almost Modern,Gandhi-like,4 factories,Standard,last online 18 hours ago,rankings.php?subregion=congo,Brotherhood of Nod,$3223 million,alliancestats.php?allianceid=1580,Congo,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=congo,24870 km 2,http://blocgame.com/stats.php?id=58470,1 Tons,1276 Mbbl,
Surda,Joel James,http://blocgame.com/alliancestats.php?allianceid=1568,125k active personnel,4 ships,Second World War surplus,Isolated,4 factories,Good,last online 16 hours ago,rankings.php?subregion=ara,Brotherhood of Zion,$3201 million,alliancestats.php?allianceid=1568,Arabia,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ara,26603 km 2,http://blocgame.com/stats.php?id=60084,,,
companues,aleexander,http://blocgame.com/alliancestats.php?allianceid=1382,6k active personnel,4 ships,Vietnam War surplus,Good,4 factories,Undisciplined Rabble,last online 153 hours ago,rankings.php?subregion=egy,Non-Aligned Movement,$3194 million,alliancestats.php?allianceid=1382,Egypt,,Mediocre,http://blocgame.com/rankings.php?subregion=egy,18657 km 2,http://blocgame.com/stats.php?id=56115,,5212 Mbbl,
Novoslavija,Rade Latinovic,http://blocgame.com/alliancestats.php?allianceid=1393,116k active personnel,5 ships,Second World War surplus,Gandhi-like,4 factories,Good,last online 18 hours ago,rankings.php?subregion=pac,BAMF,$3187 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Large,http://blocgame.com/rankings.php?subregion=pac,31906 km 2,http://blocgame.com/stats.php?id=60204,1 Tons,,
Dijkstria,Wouter Dijkstra,http://blocgame.com/alliancestats.php?allianceid=1580,64k active personnel,4 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 4 hours ago,rankings.php?subregion=ama,Brotherhood of Nod,$3168 million,alliancestats.php?allianceid=1580,Amazonia,Untapped,Large,http://blocgame.com/rankings.php?subregion=ama,32383 km 2,http://blocgame.com/stats.php?id=60835,,,
Cigars,El Caballo,http://blocgame.com/alliancestats.php?allianceid=1568,119k active personnel,2 ships,Persian Gulf War surplus,Nice,5 factories,Poor,last online 89 hours ago,rankings.php?subregion=car,Brotherhood of Zion,$3146 million,alliancestats.php?allianceid=1568,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,67559 km 2,http://blocgame.com/stats.php?id=52087,,,
Weeksy,Andyrewwer,http://blocgame.com/alliancestats.php?allianceid=1418,133k active personnel,11 ships,Korean War surplus,Gandhi-like,7 factories,Elite,last online 4 hours ago,rankings.php?subregion=chi,Asian Alliance,$3106 million,alliancestats.php?allianceid=1418,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,61408 km 2,http://blocgame.com/stats.php?id=43381,,,
Syraan,Desus,http://blocgame.com/alliancestats.php?allianceid=1935,5k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 123 hours ago,rankings.php?subregion=egy,O.P.E.N.,$3095 million,alliancestats.php?allianceid=1935,Egypt,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=egy,11231 km 2,http://blocgame.com/stats.php?id=59870,,2635 Mbbl,
Dragonsrule,grace144,http://blocgame.com/alliancestats.php?allianceid=1644,84k active personnel,5 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 121 hours ago,rankings.php?subregion=pac,Inter/pol/,$3090 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=pac,29576 km 2,http://blocgame.com/stats.php?id=60142,,,
Democratia,Captain Ahab,,6k active personnel,1 ships,Korean War surplus,Gandhi-like,2 factories,Standard,last online 113 hours ago,rankings.php?subregion=eaf,,$3084 million,,East Africa,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=eaf,15093 km 2,http://blocgame.com/stats.php?id=48192,,,
Tanus,Hoovytaurus,http://blocgame.com/alliancestats.php?allianceid=1568,71k active personnel,0 ships,Second World War surplus,Nice,4 factories,Elite,last online 4 hours ago,rankings.php?subregion=car,Brotherhood of Zion,$3069 million,alliancestats.php?allianceid=1568,Caribbean,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=car,39136 km 2,http://blocgame.com/stats.php?id=61059,,220 Mbbl,
Liam Neeson,Peter Griffin,http://blocgame.com/alliancestats.php?allianceid=1595,128k active personnel,11 ships,Korean War surplus,Angelic,4 factories,Elite,last online 3 hours ago,rankings.php?subregion=ara,The High Council,$3068 million,alliancestats.php?allianceid=1595,Arabia,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,32334 km 2,http://blocgame.com/stats.php?id=59550,,,
Gethas,Sevatar,http://blocgame.com/alliancestats.php?allianceid=1595,95k active personnel,5 ships,Korean War surplus,Gandhi-like,3 factories,Standard,last online 10 hours ago,rankings.php?subregion=saf,The High Council,$3037 million,alliancestats.php?allianceid=1595,Southern Africa,Untapped,Large,http://blocgame.com/rankings.php?subregion=saf,23573 km 2,http://blocgame.com/stats.php?id=48515,,221 Mbbl,
Europea,AugustReed,http://blocgame.com/alliancestats.php?allianceid=1382,103k active personnel,6 ships,Korean War surplus,Gandhi-like,4 factories,Elite,online now,rankings.php?subregion=ara,Non-Aligned Movement,$3025 million,alliancestats.php?allianceid=1382,Arabia,Untapped,Large,http://blocgame.com/rankings.php?subregion=ara,20125 km 2,http://blocgame.com/stats.php?id=59848,,,
sandakania,Ryan Kentang,http://blocgame.com/alliancestats.php?allianceid=1899,254k active personnel,10 ships,Second World War surplus,Gandhi-like,5 factories,Standard,last online 4 hours ago,rankings.php?subregion=ind,Aseang MMP,$3019 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,34303 km 2,http://blocgame.com/stats.php?id=60600,,,
Etiwan,Latvu,http://blocgame.com/alliancestats.php?allianceid=1595,118k active personnel,11 ships,Second World War surplus,Gandhi-like,4 factories,Standard,last online 7 hours ago,rankings.php?subregion=ama,The High Council,$3006 million,alliancestats.php?allianceid=1595,Amazonia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ama,34220 km 2,http://blocgame.com/stats.php?id=60056,,,
