country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,uranium,oil_reserves,reactor
Al Kebab,John Zoidberg,http://blocgame.com/alliancestats.php?allianceid=1393,105k active personnel,10 ships,Korean War surplus,Gandhi-like,5 factories,Elite,last online 9 hours ago,rankings.php?subregion=mes,BAMF,$4770 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=mes,35750 km 2,http://blocgame.com/stats.php?id=59392,,,
new aussie land,benj,,7k active personnel,3 ships,Korean War surplus,Good,3 factories,Poor,last online 84 hours ago,rankings.php?subregion=car,,$4907 million,,Caribbean,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=car,5173 km 2,http://blocgame.com/stats.php?id=52750,,,
Romanovia,Dmitry Romanov,http://blocgame.com/alliancestats.php?allianceid=1393,100k active personnel,11 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 125 hours ago,rankings.php?subregion=mes,BAMF,$4719 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,28504 km 2,http://blocgame.com/stats.php?id=59571,,1655 Mbbl,
Alien Ant Farm,Smooth Criminal,http://blocgame.com/alliancestats.php?allianceid=1418,118k active personnel,11 ships,Vietnam War surplus,Gandhi-like,5 factories,Good,last online 3 hours ago,rankings.php?subregion=ind,Asian Alliance,$4648 million,alliancestats.php?allianceid=1418,East Indies,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,36835 km 2,http://blocgame.com/stats.php?id=58135,,,
New-Zimbabwe,Robert Cupabe,http://blocgame.com/alliancestats.php?allianceid=1393,113k active personnel,0 ships,Korean War surplus,Gandhi-like,5 factories,Good,last online 44 hours ago,rankings.php?subregion=eaf,BAMF,$4689 million,alliancestats.php?allianceid=1393,East Africa,Untapped,Large,http://blocgame.com/rankings.php?subregion=eaf,38712 km 2,http://blocgame.com/stats.php?id=60059,,1365 Mbbl,
Nautique,wayneeconomist,http://blocgame.com/alliancestats.php?allianceid=1644,59k active personnel,11 ships,Korean War surplus,Normal,5 factories,Good,last online 4 hours ago,rankings.php?subregion=sub,Inter/pol/,$4653 million,alliancestats.php?allianceid=1644,The Subcontinent,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=sub,36304 km 2,http://blocgame.com/stats.php?id=58443,1 Tons,,
HiredGun,FreeCharge,http://blocgame.com/alliancestats.php?allianceid=1599,334k active personnel,62 ships,Advanced,Gandhi-like,14 factories,Good,online now,rankings.php?subregion=egy,Wreckage brothers,$4549 million,alliancestats.php?allianceid=1599,Egypt,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,84744 km 2,http://blocgame.com/stats.php?id=53353,,,
Argos,Arkadios,http://blocgame.com/alliancestats.php?allianceid=1382,26k active personnel,7 ships,Almost Modern,Gandhi-like,3 factories,Undisciplined Rabble,last online 69 hours ago,rankings.php?subregion=chi,Non-Aligned Movement,$4595 million,alliancestats.php?allianceid=1382,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,54311 km 2,http://blocgame.com/stats.php?id=43443,,,
Vulcanus,kappa123,http://blocgame.com/alliancestats.php?allianceid=1393,7k active personnel,18 ships,First World War surplus,Gandhi-like,3 factories,Elite,last online 105 hours ago,rankings.php?subregion=ara,BAMF,$4571 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,22126 km 2,http://blocgame.com/stats.php?id=59636,,2785 Mbbl,
Amazonian Union,Hugo Chavez,http://blocgame.com/alliancestats.php?allianceid=1568,37k active personnel,8 ships,Second World War surplus,Gandhi-like,3 factories,Elite,online now,rankings.php?subregion=ama,Brotherhood of Zion,$4524 million,alliancestats.php?allianceid=1568,Amazonia,Untapped,Large,http://blocgame.com/rankings.php?subregion=ama,17040 km 2,http://blocgame.com/stats.php?id=59377,,,
Daphnestan,Daoapin,http://blocgame.com/alliancestats.php?allianceid=1595,10k active personnel,5 ships,Korean War surplus,Nice,5 factories,Good,last online 71 hours ago,rankings.php?subregion=ind,The High Council,$4476 million,alliancestats.php?allianceid=1595,East Indies,,None,http://blocgame.com/rankings.php?subregion=ind,39009 km 2,http://blocgame.com/stats.php?id=59475,,,
Geli Kurd,Rando,http://blocgame.com/alliancestats.php?allianceid=1568,194k active personnel,31 ships,Advanced,Gandhi-like,9 factories,Elite,last online 18 hours ago,rankings.php?subregion=mes,Brotherhood of Zion,$4465 million,alliancestats.php?allianceid=1568,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,80630 km 2,http://blocgame.com/stats.php?id=47768,,6092 Mbbl,
SingSong,Anthem La La,http://blocgame.com/alliancestats.php?allianceid=1644,37k active personnel,10 ships,Korean War surplus,Gandhi-like,6 factories,Good,last online 7 hours ago,rankings.php?subregion=pac,Inter/pol/,$4464 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=pac,27578 km 2,http://blocgame.com/stats.php?id=59602,,311 Mbbl,20%
Homo Mono,Homo Mono,http://blocgame.com/alliancestats.php?allianceid=1580,136k active personnel,10 ships,Korean War surplus,Gandhi-like,6 factories,Good,last online 18 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$4416 million,alliancestats.php?allianceid=1580,Arabia,,Large,http://blocgame.com/rankings.php?subregion=ara,34383 km 2,http://blocgame.com/stats.php?id=59108,,6185 Mbbl,
Ultios,Noctis,http://blocgame.com/alliancestats.php?allianceid=1875,48k active personnel,3 ships,Korean War surplus,Angelic,3 factories,Elite,last online 6 hours ago,rankings.php?subregion=pac,The Triad,$4383 million,alliancestats.php?allianceid=1875,Pacific Rim,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,38139 km 2,http://blocgame.com/stats.php?id=59917,,,
Great Manasa,Haus Omana,http://blocgame.com/alliancestats.php?allianceid=1644,87k active personnel,8 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 21 hours ago,rankings.php?subregion=mes,Inter/pol/,$4348 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Large,http://blocgame.com/rankings.php?subregion=mes,17545 km 2,http://blocgame.com/stats.php?id=58697,,,
Thermonia,Aluminothermic,http://blocgame.com/alliancestats.php?allianceid=1644,170k active personnel,12 ships,Persian Gulf War surplus,Gandhi-like,7 factories,Good,last online 12 hours ago,rankings.php?subregion=chi,Inter/pol/,$4300 million,alliancestats.php?allianceid=1644,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,22964 km 2,http://blocgame.com/stats.php?id=53567,,,
Birgland,snesiscool,http://blocgame.com/alliancestats.php?allianceid=1835,4k active personnel,7 ships,Korean War surplus,Angelic,3 factories,Elite,last online 17 hours ago,rankings.php?subregion=mex,SPQR,$4292 million,alliancestats.php?allianceid=1835,Mesoamerica,,None,http://blocgame.com/rankings.php?subregion=mex,15692 km 2,http://blocgame.com/stats.php?id=58700,,,
PrilEp,Dado32,http://blocgame.com/alliancestats.php?allianceid=1382,9k active personnel,0 ships,Vietnam War surplus,Gandhi-like,6 factories,Good,last online 121 hours ago,rankings.php?subregion=egy,Non-Aligned Movement,$4269 million,alliancestats.php?allianceid=1382,Egypt,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=egy,19984 km 2,http://blocgame.com/stats.php?id=55822,,6533 Mbbl,
Republic Dank,Dank de von Psstoyeur,http://blocgame.com/alliancestats.php?allianceid=1580,97k active personnel,3 ships,Second World War surplus,Gandhi-like,5 factories,Elite,last online 18 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$4210 million,alliancestats.php?allianceid=1580,Arabia,Untapped,Large,http://blocgame.com/rankings.php?subregion=ara,15738 km 2,http://blocgame.com/stats.php?id=58562,,,
PonyPenetrators,PonyPenetrator,http://blocgame.com/alliancestats.php?allianceid=1810,172k active personnel,26 ships,Almost Modern,Gandhi-like,6 factories,Elite,last online 10 hours ago,rankings.php?subregion=chi,EUN,$4127 million,alliancestats.php?allianceid=1810,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,16111 km 2,http://blocgame.com/stats.php?id=52348,,,
Sepidajistan,Shah Squid,http://blocgame.com/alliancestats.php?allianceid=1382,98k active personnel,6 ships,Korean War surplus,Pariah,4 factories,Elite,last online 18 hours ago,rankings.php?subregion=atl,Non-Aligned Movement,$4107 million,alliancestats.php?allianceid=1382,Atlas,,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,12070 km 2,http://blocgame.com/stats.php?id=59462,,,
Rica Puerto,Juan James Carter,http://blocgame.com/alliancestats.php?allianceid=1382,41k active personnel,8 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 92 hours ago,rankings.php?subregion=car,Non-Aligned Movement,$4123 million,alliancestats.php?allianceid=1382,Caribbean,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=car,19656 km 2,http://blocgame.com/stats.php?id=58990,,,
Frostyputania,Frostyputa,http://blocgame.com/alliancestats.php?allianceid=1393,141k active personnel,9 ships,Almost Modern,Questionable,4 factories,Elite,last online 15 hours ago,rankings.php?subregion=gra,BAMF,$3992 million,alliancestats.php?allianceid=1393,Gran Colombia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,44876 km 2,http://blocgame.com/stats.php?id=42065,,,5%
Desert Fox,schmitzz,http://blocgame.com/alliancestats.php?allianceid=1644,259k active personnel,26 ships,Persian Gulf War surplus,Gandhi-like,10 factories,Standard,last online 1 hours ago,rankings.php?subregion=ara,Inter/pol/,$3993 million,alliancestats.php?allianceid=1644,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,53143 km 2,http://blocgame.com/stats.php?id=56662,,,
Jakobstan,Jakublius Enklius,http://blocgame.com/alliancestats.php?allianceid=1595,8k active personnel,0 ships,Second World War surplus,Normal,3 factories,Elite,last online 1 hours ago,rankings.php?subregion=congo,The High Council,$4023 million,alliancestats.php?allianceid=1595,Congo,Near Depletion,Small,http://blocgame.com/rankings.php?subregion=congo,21783 km 2,http://blocgame.com/stats.php?id=59396,,,
Horgrif,roxim teaga,http://blocgame.com/alliancestats.php?allianceid=1568,73k active personnel,0 ships,Vietnam War surplus,Gandhi-like,3 factories,Good,last online 14 hours ago,rankings.php?subregion=ama,Brotherhood of Zion,$4054 million,alliancestats.php?allianceid=1568,Amazonia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ama,24126 km 2,http://blocgame.com/stats.php?id=55571,,299 Mbbl,
Peopleoil,newname,http://blocgame.com/alliancestats.php?allianceid=1595,182k active personnel,10 ships,Vietnam War surplus,Gandhi-like,5 factories,Elite,last online 17 hours ago,rankings.php?subregion=egy,The High Council,$4018 million,alliancestats.php?allianceid=1595,Egypt,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,37271 km 2,http://blocgame.com/stats.php?id=59041,,,
Struckmania,War Criminal,http://blocgame.com/alliancestats.php?allianceid=1595,105k active personnel,6 ships,Second World War surplus,Gandhi-like,4 factories,Elite,last online 1 hours ago,rankings.php?subregion=mes,The High Council,$4001 million,alliancestats.php?allianceid=1595,Mesopotamia,Untapped,Large,http://blocgame.com/rankings.php?subregion=mes,32574 km 2,http://blocgame.com/stats.php?id=60019,,,5%
The Joose,BomberJack,http://blocgame.com/alliancestats.php?allianceid=1644,5k active personnel,23 ships,Almost Modern,Questionable,3 factories,Undisciplined Rabble,last online 41 hours ago,rankings.php?subregion=mes,Inter/pol/,$3974 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,3965 km 2,http://blocgame.com/stats.php?id=48611,,,
Islas Filipinas,Narciso Claveria y Zaldua,http://blocgame.com/alliancestats.php?allianceid=1576,5k active personnel,0 ships,Vietnam War surplus,Normal,2 factories,Undisciplined Rabble,last online 178 hours ago,rankings.php?subregion=ind,The Last Phoenix,$4015 million,alliancestats.php?allianceid=1576,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,4297 km 2,http://blocgame.com/stats.php?id=48601,,,
Ralu,Ramar,http://blocgame.com/alliancestats.php?allianceid=1595,22k active personnel,4 ships,First World War surplus,Angelic,2 factories,Elite,last online 49 hours ago,rankings.php?subregion=ama,The High Council,$3945 million,alliancestats.php?allianceid=1595,Amazonia,,Mediocre,http://blocgame.com/rankings.php?subregion=ama,29444 km 2,http://blocgame.com/stats.php?id=59527,,,
New Canaan,Joshua Graham,http://blocgame.com/alliancestats.php?allianceid=1595,47k active personnel,4 ships,Korean War surplus,Angelic,4 factories,Elite,last online 11 hours ago,rankings.php?subregion=mes,The High Council,$3891 million,alliancestats.php?allianceid=1595,Mesopotamia,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=mes,29321 km 2,http://blocgame.com/stats.php?id=59416,,,
N'vear,Czar Jakola,http://blocgame.com/alliancestats.php?allianceid=1401,9k active personnel,0 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 69 hours ago,rankings.php?subregion=car,The Federal Colonies,$3864 million,alliancestats.php?allianceid=1401,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,9360 km 2,http://blocgame.com/stats.php?id=51690,,400 Mbbl,
Violent Vegans,SnakeBombs,http://blocgame.com/alliancestats.php?allianceid=1583,242k active personnel,51 ships,Persian Gulf War surplus,Gandhi-like,13 factories,Standard,last online 19 hours ago,rankings.php?subregion=ama,The New Vegan Empire,$3806 million,alliancestats.php?allianceid=1583,Amazonia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ama,69553 km 2,http://blocgame.com/stats.php?id=48869,,,
companues,aleexander,http://blocgame.com/alliancestats.php?allianceid=1382,1k active personnel,4 ships,Vietnam War surplus,Normal,5 factories,Undisciplined Rabble,last online 121 hours ago,rankings.php?subregion=egy,Non-Aligned Movement,$3813 million,alliancestats.php?allianceid=1382,Egypt,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=egy,22388 km 2,http://blocgame.com/stats.php?id=56115,,6268 Mbbl,
Tunisia(tunis),RayanToumi,http://blocgame.com/alliancestats.php?allianceid=1599,39k active personnel,4 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 11 hours ago,rankings.php?subregion=atl,Wreckage brothers,$3866 million,alliancestats.php?allianceid=1599,Atlas,Near Depletion,Powerful,http://blocgame.com/rankings.php?subregion=atl,15012 km 2,http://blocgame.com/stats.php?id=59055,,,
Sariis,Bavilin,http://blocgame.com/alliancestats.php?allianceid=1595,75k active personnel,3 ships,Second World War surplus,Angelic,3 factories,Good,last online 6 hours ago,rankings.php?subregion=atl,The High Council,$4568 million,alliancestats.php?allianceid=1595,Atlas,Plentiful,Somewhat Large,http://blocgame.com/rankings.php?subregion=atl,28339 km 2,http://blocgame.com/stats.php?id=60186,,6856 Mbbl,5%
eQna8,Dave_Smith,http://blocgame.com/alliancestats.php?allianceid=1393,174k active personnel,51 ships,Almost Modern,Gandhi-like,15 factories,Elite,last online 2 hours ago,rankings.php?subregion=congo,BAMF,$3760 million,alliancestats.php?allianceid=1393,Congo,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=congo,109473 km 2,http://blocgame.com/stats.php?id=48695,,396 Mbbl,
Elondoria,tee lyo foo,http://blocgame.com/alliancestats.php?allianceid=1382,9k active personnel,15 ships,Persian Gulf War surplus,Normal,8 factories,Good,last online 166 hours ago,rankings.php?subregion=egy,Non-Aligned Movement,$3756 million,alliancestats.php?allianceid=1382,Egypt,Untapped,Large,http://blocgame.com/rankings.php?subregion=egy,23159 km 2,http://blocgame.com/stats.php?id=56049,,,
Planeptune,Nep-Nep,http://blocgame.com/alliancestats.php?allianceid=1599,162k active personnel,35 ships,Almost Modern,Gandhi-like,6 factories,Good,last online 10 hours ago,rankings.php?subregion=pac,Wreckage brothers,$3724 million,alliancestats.php?allianceid=1599,Pacific Rim,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,18922 km 2,http://blocgame.com/stats.php?id=55590,1 Tons,,
esten,squadmoneypimp,http://blocgame.com/alliancestats.php?allianceid=1382,7k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Undisciplined Rabble,last online 62 hours ago,rankings.php?subregion=atl,Non-Aligned Movement,$3143 million,alliancestats.php?allianceid=1382,Atlas,Untapped,Large,http://blocgame.com/rankings.php?subregion=atl,9418 km 2,http://blocgame.com/stats.php?id=59285,,3187 Mbbl,
Kozakura,Tenrai,http://blocgame.com/alliancestats.php?allianceid=1595,40k active personnel,1 ships,Second World War surplus,Normal,3 factories,Elite,last online 1 hours ago,rankings.php?subregion=pac,The High Council,$3767 million,alliancestats.php?allianceid=1595,Pacific Rim,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=pac,30163 km 2,http://blocgame.com/stats.php?id=48894,,,
