country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_reserves,uranium,reactor,reputation,rm_prod,oil_prod
Argenwhite,Grecius,http://blocgame.com/alliancestats.php?allianceid=1580,5k active personnel,27 ships,Persian Gulf War surplus,8 factories,Good,last online 481 hours ago,rankings.php?subregion=con,Brotherhood of Nod,$14911 million,alliancestats.php?allianceid=1580,Southern Cone,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=con,41837 km 2,http://blocgame.com/stats.php?id=40579,,,,Questionable,66 Hundred Tons per month,17 Mbbl per month
Alexandrastan,TWAIN,http://blocgame.com/alliancestats.php?allianceid=1401,198k active personnel,51 ships,Advanced,8 factories,Elite,last online 38 hours ago,rankings.php?subregion=mes,The Federal Colonies,$16140 million,alliancestats.php?allianceid=1401,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,25694 km 2,http://blocgame.com/stats.php?id=39070,,2 Tons,,Gandhi-like,17 Hundred Tons per month,18 Mbbl per month
Casa del Nolano,jnolat09,http://blocgame.com/alliancestats.php?allianceid=1599,139k active personnel,15 ships,Persian Gulf War surplus,5 factories,Elite,last online 23 hours ago,rankings.php?subregion=ind,Wreckage brothers,$15173 million,alliancestats.php?allianceid=1599,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,17783 km 2,http://blocgame.com/stats.php?id=45936,,,,Gandhi-like,25 Hundred Tons per month,10 Mbbl per month
Paulandia,Cem Uzan,,366k active personnel,40 ships,Advanced,23 factories,Elite,last online 101 hours ago,rankings.php?subregion=mes,,$17824 million,,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,162522 km 2,http://blocgame.com/stats.php?id=55379,,,,Gandhi-like,70 Hundred Tons per month,100 Mbbl per month
Slavostan,Joe Tito-Hoxha,http://blocgame.com/alliancestats.php?allianceid=1393,164k active personnel,26 ships,Persian Gulf War surplus,10 factories,Elite,last online 1 hours ago,rankings.php?subregion=sea,BAMF,$16695 million,alliancestats.php?allianceid=1393,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,26582 km 2,http://blocgame.com/stats.php?id=48188,,,,Gandhi-like,15 Hundred Tons per month,12 Mbbl per month
Arina,Hakir,http://blocgame.com/alliancestats.php?allianceid=1644,6k active personnel,29 ships,Almost Modern,5 factories,Good,last online 3 hours ago,rankings.php?subregion=ama,Inter/pol/,$13020 million,alliancestats.php?allianceid=1644,Amazonia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ama,25807 km 2,http://blocgame.com/stats.php?id=54480,,,,Nice,45 Hundred Tons per month,13 Mbbl per month
Large Man,LargeMan,http://blocgame.com/alliancestats.php?allianceid=1599,201k active personnel,43 ships,Persian Gulf War surplus,11 factories,Good,online now,rankings.php?subregion=egy,Wreckage brothers,$16172 million,alliancestats.php?allianceid=1599,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,41707 km 2,http://blocgame.com/stats.php?id=52836,1344 Mbbl,,,Nice,34 Hundred Tons per month,35 Mbbl per month
Utopia,Ozymandias,http://blocgame.com/alliancestats.php?allianceid=1393,1007k active personnel,78 ships,Advanced,43 factories,Good,online now,rankings.php?subregion=ara,BAMF,$4242 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,323307 km 2,http://blocgame.com/stats.php?id=40759,,1 Tons,,Angelic,164 Hundred Tons per month,300 Mbbl per month
Bourbon Island,Gypsy Danger,http://blocgame.com/alliancestats.php?allianceid=1568,251k active personnel,9 ships,Persian Gulf War surplus,9 factories,Elite,last online 19 hours ago,rankings.php?subregion=egy,Brotherhood of Zion,$13238 million,alliancestats.php?allianceid=1568,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,34351 km 2,http://blocgame.com/stats.php?id=41247,1160 Mbbl,,,Gandhi-like,0 Hundred Tons per month,72 Mbbl per month
Bih,Fidel Baneo,http://blocgame.com/alliancestats.php?allianceid=1599,372k active personnel,51 ships,Persian Gulf War surplus,15 factories,Poor,last online 21 hours ago,rankings.php?subregion=mex,Wreckage brothers,$14030 million,alliancestats.php?allianceid=1599,Mesoamerica,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mex,102949 km 2,http://blocgame.com/stats.php?id=53791,,1 Tons,,Gandhi-like,75 Hundred Tons per month,10 Mbbl per month
Gandoria,zoneguy22,http://blocgame.com/alliancestats.php?allianceid=1568,180k active personnel,44 ships,Persian Gulf War surplus,8 factories,Elite,last online 17 hours ago,rankings.php?subregion=gra,Brotherhood of Zion,$15448 million,alliancestats.php?allianceid=1568,Gran Colombia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,19833 km 2,http://blocgame.com/stats.php?id=50771,,,,Gandhi-like,17 Hundred Tons per month,10 Mbbl per month
Laurence,Frezzerbloom,http://blocgame.com/alliancestats.php?allianceid=1599,238k active personnel,22 ships,Persian Gulf War surplus,9 factories,Good,last online 11 hours ago,rankings.php?subregion=ara,Wreckage brothers,$13713 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,33283 km 2,http://blocgame.com/stats.php?id=49637,,,,Gandhi-like,22 Hundred Tons per month,27 Mbbl per month
South Park,cartman,http://blocgame.com/alliancestats.php?allianceid=1568,218k active personnel,43 ships,Persian Gulf War surplus,9 factories,Elite,last online 2 hours ago,rankings.php?subregion=car,Brotherhood of Zion,$15170 million,alliancestats.php?allianceid=1568,Caribbean,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=car,40103 km 2,http://blocgame.com/stats.php?id=228,,,,Gandhi-like,39 Hundred Tons per month,10 Mbbl per month
durkastan,ned kelly,http://blocgame.com/alliancestats.php?allianceid=1580,285k active personnel,80 ships,Advanced,29 factories,Elite,last online 5 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$15740 million,alliancestats.php?allianceid=1580,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,150176 km 2,http://blocgame.com/stats.php?id=40488,,,,Normal,100 Hundred Tons per month,100 Mbbl per month
Ahkazra,Allen Ch�rra,http://blocgame.com/alliancestats.php?allianceid=1393,352k active personnel,63 ships,Advanced,8 factories,Elite,last online 2 hours ago,rankings.php?subregion=ara,BAMF,$11236 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,46025 km 2,http://blocgame.com/stats.php?id=49332,2268 Mbbl,1 Tons,,Angelic,27 Hundred Tons per month,51 Mbbl per month
reptil,maniacgxz,http://blocgame.com/alliancestats.php?allianceid=1393,343k active personnel,52 ships,Persian Gulf War surplus,14 factories,Good,online now,rankings.php?subregion=ara,BAMF,$13353 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,48684 km 2,http://blocgame.com/stats.php?id=53598,,,,Gandhi-like,23 Hundred Tons per month,60 Mbbl per month
LottaLoyaTee,"Smee, Son of Sheev",http://blocgame.com/alliancestats.php?allianceid=1599,403k active personnel,24 ships,Persian Gulf War surplus,11 factories,Elite,last online 3 hours ago,rankings.php?subregion=waf,Wreckage brothers,$12928 million,alliancestats.php?allianceid=1599,West Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=waf,60968 km 2,http://blocgame.com/stats.php?id=54693,1042 Mbbl,1 Tons,,Gandhi-like,111 Hundred Tons per month,5 Mbbl per month
venua,bilbo swaggins,http://blocgame.com/alliancestats.php?allianceid=1393,113k active personnel,12 ships,Almost Modern,5 factories,Elite,online now,rankings.php?subregion=gra,BAMF,$15062 million,alliancestats.php?allianceid=1393,Gran Colombia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,16377 km 2,http://blocgame.com/stats.php?id=54363,67 Mbbl,,,Gandhi-like,21 Hundred Tons per month,12 Mbbl per month
Brunton,Brownieboy,http://blocgame.com/alliancestats.php?allianceid=1393,10k active personnel,12 ships,Almost Modern,6 factories,Good,last online 223 hours ago,rankings.php?subregion=waf,BAMF,$11951 million,alliancestats.php?allianceid=1393,West Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=waf,23475 km 2,http://blocgame.com/stats.php?id=57192,,,,Gandhi-like,35 Hundred Tons per month,15 Mbbl per month
Wielkopl,taikuh,http://blocgame.com/alliancestats.php?allianceid=1568,259k active personnel,24 ships,Persian Gulf War surplus,14 factories,Elite,online now,rankings.php?subregion=pac,Brotherhood of Zion,$15041 million,alliancestats.php?allianceid=1568,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,95645 km 2,http://blocgame.com/stats.php?id=42376,,7 Tons,,Gandhi-like,120 Hundred Tons per month,
Treehuggers,Treehugger,http://blocgame.com/alliancestats.php?allianceid=1568,319k active personnel,52 ships,Persian Gulf War surplus,15 factories,Good,last online 6 hours ago,rankings.php?subregion=egy,Brotherhood of Zion,$13733 million,alliancestats.php?allianceid=1568,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,55139 km 2,http://blocgame.com/stats.php?id=42299,1253 Mbbl,,,Gandhi-like,0 Hundred Tons per month,66 Mbbl per month
Reality,fujisyugi,http://blocgame.com/alliancestats.php?allianceid=1393,148k active personnel,18 ships,Persian Gulf War surplus,11 factories,Elite,last online 6 hours ago,rankings.php?subregion=saf,BAMF,$15229 million,alliancestats.php?allianceid=1393,Southern Africa,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,78805 km 2,http://blocgame.com/stats.php?id=53029,,,5%,Gandhi-like,161 Hundred Tons per month,22 Mbbl per month
New Caucasus,Cotton Luther,http://blocgame.com/alliancestats.php?allianceid=1568,358k active personnel,30 ships,Advanced,12 factories,Elite,online now,rankings.php?subregion=saf,Brotherhood of Zion,$13767 million,alliancestats.php?allianceid=1568,Southern Africa,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,66543 km 2,http://blocgame.com/stats.php?id=4392,,,,Gandhi-like,79 Hundred Tons per month,11 Mbbl per month
Pompeii,Lykos,http://blocgame.com/alliancestats.php?allianceid=1568,359k active personnel,24 ships,Advanced,8 factories,Standard,last online 7 hours ago,rankings.php?subregion=per,Brotherhood of Zion,$12148 million,alliancestats.php?allianceid=1568,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,35606 km 2,http://blocgame.com/stats.php?id=39021,2873 Mbbl,1 Tons,,Gandhi-like,0 Hundred Tons per month,74 Mbbl per month
����������,Mambuta,http://blocgame.com/alliancestats.php?allianceid=1393,187k active personnel,20 ships,Persian Gulf War surplus,9 factories,Good,last online 12 hours ago,rankings.php?subregion=saf,BAMF,$14487 million,alliancestats.php?allianceid=1393,Southern Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,22688 km 2,http://blocgame.com/stats.php?id=55460,271 Mbbl,,,Gandhi-like,21 Hundred Tons per month,4 Mbbl per month
Lepkonia,Raguixxx,,110k active personnel,24 ships,Persian Gulf War surplus,10 factories,Elite,online now,rankings.php?subregion=con,,$11628 million,,Southern Cone,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=con,44046 km 2,http://blocgame.com/stats.php?id=55854,,,,Gandhi-like,43 Hundred Tons per month,18 Mbbl per month
Nova Ikaki,Bisimbi,http://blocgame.com/alliancestats.php?allianceid=1599,385k active personnel,53 ships,Advanced,13 factories,Standard,last online 1 hours ago,rankings.php?subregion=ara,Wreckage brothers,$12633 million,alliancestats.php?allianceid=1599,Arabia,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,77063 km 2,http://blocgame.com/stats.php?id=55911,,,,Gandhi-like,48 Hundred Tons per month,86 Mbbl per month
Ceti Alpha V,J. Dax,http://blocgame.com/alliancestats.php?allianceid=1595,247k active personnel,61 ships,Advanced,12 factories,Elite,last online 8 hours ago,rankings.php?subregion=car,The High Council,$14398 million,alliancestats.php?allianceid=1595,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,51257 km 2,http://blocgame.com/stats.php?id=51185,,,,Gandhi-like,69 Hundred Tons per month,1 Mbbl per month
Duterte,Rodrigo Duterte,http://blocgame.com/alliancestats.php?allianceid=1393,258k active personnel,37 ships,Almost Modern,10 factories,Elite,last online 7 hours ago,rankings.php?subregion=sea,BAMF,$13718 million,alliancestats.php?allianceid=1393,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,53902 km 2,http://blocgame.com/stats.php?id=57937,,,,Gandhi-like,74 Hundred Tons per month,15 Mbbl per month
����������,������ �������,,228k active personnel,24 ships,Persian Gulf War surplus,10 factories,Elite,online now,rankings.php?subregion=gra,,$12086 million,,Gran Colombia,,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,19349 km 2,http://blocgame.com/stats.php?id=54626,,,,Pariah,15 Hundred Tons per month,
Deklain,Otis,http://blocgame.com/alliancestats.php?allianceid=1595,198k active personnel,27 ships,Persian Gulf War surplus,11 factories,Elite,last online 47 hours ago,rankings.php?subregion=pac,The High Council,$14371 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,39415 km 2,http://blocgame.com/stats.php?id=57066,,,20%,Gandhi-like,36 Hundred Tons per month,
The Hegemony,Peter Wiggin,http://blocgame.com/alliancestats.php?allianceid=1644,208k active personnel,50 ships,Persian Gulf War surplus,9 factories,Good,last online 148 hours ago,rankings.php?subregion=gra,Inter/pol/,$11384 million,alliancestats.php?allianceid=1644,Gran Colombia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,38640 km 2,http://blocgame.com/stats.php?id=40840,,,,Gandhi-like,49 Hundred Tons per month,6 Mbbl per month
Best Istan,Glorious Leader,http://blocgame.com/alliancestats.php?allianceid=1568,10k active personnel,1 ships,Almost Modern,3 factories,Elite,last online 14 hours ago,rankings.php?subregion=chi,Brotherhood of Zion,$8478 million,alliancestats.php?allianceid=1568,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,6188 km 2,http://blocgame.com/stats.php?id=40577,,,,Gandhi-like,6 Hundred Tons per month,7 Mbbl per month
Jevgeniumland,Jevgenerus,http://blocgame.com/alliancestats.php?allianceid=1568,210k active personnel,51 ships,Persian Gulf War surplus,13 factories,Standard,last online 22 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$11093 million,alliancestats.php?allianceid=1568,Southern Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,76080 km 2,http://blocgame.com/stats.php?id=55289,,1 Tons,5%,Gandhi-like,58 Hundred Tons per month,13 Mbbl per month
Based World,Lil B,http://blocgame.com/alliancestats.php?allianceid=1393,4k active personnel,33 ships,Persian Gulf War surplus,11 factories,Standard,last online 62 hours ago,rankings.php?subregion=sub,BAMF,$13108 million,alliancestats.php?allianceid=1393,The Subcontinent,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,60426 km 2,http://blocgame.com/stats.php?id=58035,,,,Gandhi-like,38 Hundred Tons per month,48 Mbbl per month
kurdastan,stax,http://blocgame.com/alliancestats.php?allianceid=1568,550k active personnel,1 ships,Advanced,13 factories,Elite,last online 30 hours ago,rankings.php?subregion=per,Brotherhood of Zion,$9068 million,alliancestats.php?allianceid=1568,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,158420 km 2,http://blocgame.com/stats.php?id=44907,,,,Gandhi-like,22 Hundred Tons per month,41 Mbbl per month
PolandThePower,PolandThePower44,http://blocgame.com/alliancestats.php?allianceid=1393,258k active personnel,36 ships,Almost Modern,9 factories,Good,last online 28 hours ago,rankings.php?subregion=mes,BAMF,$13117 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,30596 km 2,http://blocgame.com/stats.php?id=58217,,,,Gandhi-like,28 Hundred Tons per month,35 Mbbl per month
NMZ,Hally,http://blocgame.com/alliancestats.php?allianceid=1568,158k active personnel,0 ships,Advanced,10 factories,Poor,last online 76 hours ago,rankings.php?subregion=chi,Brotherhood of Zion,$12735 million,alliancestats.php?allianceid=1568,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,75428 km 2,http://blocgame.com/stats.php?id=51877,,,,Gandhi-like,31 Hundred Tons per month,10 Mbbl per month
Parameswara,brownmy,http://blocgame.com/alliancestats.php?allianceid=1580,260k active personnel,51 ships,Persian Gulf War surplus,13 factories,Good,last online 18 hours ago,rankings.php?subregion=sea,Brotherhood of Nod,$11200 million,alliancestats.php?allianceid=1580,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,44935 km 2,http://blocgame.com/stats.php?id=56360,,,,Gandhi-like,40 Hundred Tons per month,6 Mbbl per month
jOOskoland,jOOsko,http://blocgame.com/alliancestats.php?allianceid=1595,43k active personnel,44 ships,Advanced,28 factories,Good,last online 1 hours ago,rankings.php?subregion=atl,The High Council,$17890 million,alliancestats.php?allianceid=1595,Atlas,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,133264 km 2,http://blocgame.com/stats.php?id=55410,,,,Gandhi-like,131 Hundred Tons per month,97 Mbbl per month
