country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,uranium,region,territory,pageUrl,oil_reserves,reactor
Royal Babylon,Hammurabi IV,http://blocgame.com/alliancestats.php?allianceid=1644,108k active personnel,0 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 13 hours ago,rankings.php?subregion=mes,Inter/pol/,$1696 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=mes,23665 km 2,http://blocgame.com/stats.php?id=60296,,
Infebiousness,infebious,http://blocgame.com/alliancestats.php?allianceid=1906,99k active personnel,4 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 16 hours ago,rankings.php?subregion=saf,UIN,$1678 million,alliancestats.php?allianceid=1906,Southern Africa,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=saf,44015 km 2,http://blocgame.com/stats.php?id=40302,,
Pulau,Gobby,http://blocgame.com/alliancestats.php?allianceid=1899,78k active personnel,3 ships,Second World War surplus,Good,2 factories,Standard,last online 82 hours ago,rankings.php?subregion=pac,ASEANG,$1675 million,alliancestats.php?allianceid=1899,Pacific Rim,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=pac,29201 km 2,http://blocgame.com/stats.php?id=60474,315 Mbbl,
Anwardan,Rhoe Polloso,,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,1 factory,Undisciplined Rabble,last online 84 hours ago,rankings.php?subregion=ara,,$1683 million,,Arabia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ara,13750 km 2,http://blocgame.com/stats.php?id=58815,,
Chinvanie,Lau Wang Chun,http://blocgame.com/alliancestats.php?allianceid=1952,21k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 41 hours ago,rankings.php?subregion=sea,The Eastern Sea,$1666 million,alliancestats.php?allianceid=1952,Indochina,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=sea,9360 km 2,http://blocgame.com/stats.php?id=60732,54 Mbbl,
admiral haz,admiral haz,http://blocgame.com/alliancestats.php?allianceid=1899,23k active personnel,2 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 6 hours ago,rankings.php?subregion=ind,ASEANG,$1639 million,alliancestats.php?allianceid=1899,East Indies,Near Depletion,Mediocre,,http://blocgame.com/rankings.php?subregion=ind,16580 km 2,http://blocgame.com/stats.php?id=60473,,
1mdb,Kerismas,http://blocgame.com/alliancestats.php?allianceid=1923,15k active personnel,0 ships,Finest of the 19th century,Gandhi-like,1 factory,Undisciplined Rabble,last online 169 hours ago,rankings.php?subregion=pac,Walawalawala,$1627 million,alliancestats.php?allianceid=1923,Pacific Rim,Untapped,None,,http://blocgame.com/rankings.php?subregion=pac,14521 km 2,http://blocgame.com/stats.php?id=60848,,
Leinad,bloodywaffles12,,2k active personnel,6 ships,Second World War surplus,Normal,3 factories,Standard,last online 174 hours ago,rankings.php?subregion=chi,,$1572 million,,China,Untapped,None,,http://blocgame.com/rankings.php?subregion=chi,5713 km 2,http://blocgame.com/stats.php?id=59332,,
Bayu,Kazeng,http://blocgame.com/alliancestats.php?allianceid=1899,42k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 2 hours ago,rankings.php?subregion=ind,ASEANG,$1616 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Large,,http://blocgame.com/rankings.php?subregion=ind,20594 km 2,http://blocgame.com/stats.php?id=60447,281 Mbbl,
RawMaterials,CBebbs01,,7k active personnel,0 ships,First World War surplus,Gandhi-like,None,Poor,last online 67 hours ago,rankings.php?subregion=pac,,$1337 million,,Pacific Rim,Untapped,None,,http://blocgame.com/rankings.php?subregion=pac,11232 km 2,http://blocgame.com/stats.php?id=60723,,
Sioux Nation,Crazy Horse,http://blocgame.com/alliancestats.php?allianceid=1568,2k active personnel,1 ships,Second World War surplus,Questionable,3 factories,Undisciplined Rabble,last online 25 hours ago,rankings.php?subregion=mex,Brotherhood of Zion,$1570 million,alliancestats.php?allianceid=1568,Mesoamerica,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=mex,50398 km 2,http://blocgame.com/stats.php?id=48829,,
Newbish,Newbish,http://blocgame.com/alliancestats.php?allianceid=1835,78k active personnel,1 ships,Korean War surplus,Gandhi-like,3 factories,Poor,last online 33 hours ago,rankings.php?subregion=mes,SPQR,$1607 million,alliancestats.php?allianceid=1835,Mesopotamia,Untapped,Powerful,,http://blocgame.com/rankings.php?subregion=mes,33025 km 2,http://blocgame.com/stats.php?id=59854,5874 Mbbl,
WorldOfPeace,ALMAHDI,http://blocgame.com/alliancestats.php?allianceid=1899,54k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 9 hours ago,rankings.php?subregion=ind,ASEANG,$1582 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Small,,http://blocgame.com/rankings.php?subregion=ind,24213 km 2,http://blocgame.com/stats.php?id=60677,575 Mbbl,
killthetraitor,Kill,,4k active personnel,0 ships,First World War surplus,Normal,1 factory,Undisciplined Rabble,last online 46 hours ago,rankings.php?subregion=ara,,$1552 million,,Arabia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ara,8927 km 2,http://blocgame.com/stats.php?id=58938,1083 Mbbl,
Iramerica,general_pooya,http://blocgame.com/alliancestats.php?allianceid=1952,6k active personnel,0 ships,Second World War surplus,Normal,2 factories,Elite,last online 2 hours ago,rankings.php?subregion=per,The Eastern Sea,$1533 million,alliancestats.php?allianceid=1952,Persia,Near Depletion,None,,http://blocgame.com/rankings.php?subregion=per,12159 km 2,http://blocgame.com/stats.php?id=59804,,
Ikang,Ikanjaket,,13k active personnel,0 ships,Finest of the 19th century,Gandhi-like,1 factory,Undisciplined Rabble,last online 169 hours ago,rankings.php?subregion=ind,,$1589 million,,East Indies,Untapped,None,,http://blocgame.com/rankings.php?subregion=ind,19404 km 2,http://blocgame.com/stats.php?id=60795,,
Clarentinia,CCBubbaCC,http://blocgame.com/alliancestats.php?allianceid=1595,8k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 78 hours ago,rankings.php?subregion=car,The High Council,$1576 million,alliancestats.php?allianceid=1595,Caribbean,,Mediocre,,http://blocgame.com/rankings.php?subregion=car,19524 km 2,http://blocgame.com/stats.php?id=60757,,
malapetaka,bolawei9,http://blocgame.com/alliancestats.php?allianceid=1595,9k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 20 hours ago,rankings.php?subregion=ind,The High Council,$1572 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=ind,10899 km 2,http://blocgame.com/stats.php?id=60813,,
Teganu,awangTranung,http://blocgame.com/alliancestats.php?allianceid=1952,3k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Standard,last online 34 hours ago,rankings.php?subregion=ind,The Eastern Sea,$1574 million,alliancestats.php?allianceid=1952,East Indies,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=ind,10899 km 2,http://blocgame.com/stats.php?id=60668,220 Mbbl,
TollBayarDulu,Kunta Kintey,http://blocgame.com/alliancestats.php?allianceid=1899,459k active personnel,11 ships,Almost Modern,Gandhi-like,8 factories,Undisciplined Rabble,online now,rankings.php?subregion=ind,ASEANG,$1506 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Very Powerful,6 Tons,http://blocgame.com/rankings.php?subregion=ind,51258 km 2,http://blocgame.com/stats.php?id=60787,,10%
Marongwangsa,Dato Sri lat,http://blocgame.com/alliancestats.php?allianceid=1899,9k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Undisciplined Rabble,last online 3 hours ago,rankings.php?subregion=pac,ASEANG,$1563 million,alliancestats.php?allianceid=1899,Pacific Rim,,Meagre,,http://blocgame.com/rankings.php?subregion=pac,13552 km 2,http://blocgame.com/stats.php?id=60588,,
Bratavia,Jack Calvin,,6k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 110 hours ago,rankings.php?subregion=sea,,$1557 million,,Indochina,Untapped,None,,http://blocgame.com/rankings.php?subregion=sea,8937 km 2,http://blocgame.com/stats.php?id=60351,28 Mbbl,
Heraclea,Dionysus,,6k active personnel,0 ships,First World War surplus,Normal,None,Undisciplined Rabble,last online 92 hours ago,rankings.php?subregion=mes,,$1484 million,,Mesopotamia,Untapped,Large,,http://blocgame.com/rankings.php?subregion=mes,2535 km 2,http://blocgame.com/stats.php?id=50490,1366 Mbbl,
Kazilers Shoil,Haroni Ismaelist,http://blocgame.com/alliancestats.php?allianceid=1580,28k active personnel,3 ships,First World War surplus,Gandhi-like,2 factories,Standard,last online 2 hours ago,rankings.php?subregion=mex,Brotherhood of Nod,$1536 million,alliancestats.php?allianceid=1580,Mesoamerica,Near Depletion,Small,,http://blocgame.com/rankings.php?subregion=mex,13873 km 2,http://blocgame.com/stats.php?id=60641,,
Loki Land,Resurrect Dead,,28k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 4 hours ago,rankings.php?subregion=mes,,$1529 million,,Mesopotamia,,Large,,http://blocgame.com/rankings.php?subregion=mes,17279 km 2,http://blocgame.com/stats.php?id=60300,6238 Mbbl,
VashiNation,Vashinator,http://blocgame.com/alliancestats.php?allianceid=1418,17k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 1 hours ago,rankings.php?subregion=sea,Asian Alliance,$1515 million,alliancestats.php?allianceid=1418,Indochina,Untapped,Small,,http://blocgame.com/rankings.php?subregion=sea,24238 km 2,http://blocgame.com/stats.php?id=61141,337 Mbbl,
Istaq,Ahmaddidat,http://blocgame.com/alliancestats.php?allianceid=1931,2k active personnel,0 ships,Finest of the 19th century,Gandhi-like,1 factory,Undisciplined Rabble,last online 179 hours ago,rankings.php?subregion=mes,Idiots!,$1519 million,alliancestats.php?allianceid=1931,Mesopotamia,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61010,747 Mbbl,
VOSARAK,ETHAN HUNT,http://blocgame.com/alliancestats.php?allianceid=1393,39k active personnel,5 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 2 hours ago,rankings.php?subregion=ara,BAMF,$1511 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Large,,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61021,,
Johore,Izuddin,,21k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 29 hours ago,rankings.php?subregion=sea,,$1498 million,,Indochina,Untapped,Somewhat Large,,http://blocgame.com/rankings.php?subregion=sea,13210 km 2,http://blocgame.com/stats.php?id=60455,56 Mbbl,
Doctorliasia,Lord Hillsworth,http://blocgame.com/alliancestats.php?allianceid=1418,43k active personnel,6 ships,Finest of the 19th century,Gandhi-like,2 factories,Elite,last online 27 hours ago,rankings.php?subregion=pac,Asian Alliance,$1490 million,alliancestats.php?allianceid=1418,Pacific Rim,Near Depletion,Large,,http://blocgame.com/rankings.php?subregion=pac,23777 km 2,http://blocgame.com/stats.php?id=60284,240 Mbbl,
Bantloa,Caelan,http://blocgame.com/alliancestats.php?allianceid=1857,28k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 122 hours ago,rankings.php?subregion=waf,United Alliance,$1453 million,alliancestats.php?allianceid=1857,West Africa,Plentiful,Mediocre,,http://blocgame.com/rankings.php?subregion=waf,10022 km 2,http://blocgame.com/stats.php?id=59574,,
Hajoki,Makao,,23k active personnel,0 ships,First World War surplus,Good,None,Undisciplined Rabble,last online 80 hours ago,rankings.php?subregion=atl,,$1401 million,,Atlas,Untapped,None,,http://blocgame.com/rankings.php?subregion=atl,13343 km 2,http://blocgame.com/stats.php?id=60093,9602 Mbbl,
Spratly,asy_syakir,http://blocgame.com/alliancestats.php?allianceid=1899,66k active personnel,5 ships,First World War surplus,Normal,4 factories,Good,last online 2 hours ago,rankings.php?subregion=ind,ASEANG,$1417 million,alliancestats.php?allianceid=1899,East Indies,,Mediocre,,http://blocgame.com/rankings.php?subregion=ind,39526 km 2,http://blocgame.com/stats.php?id=60451,,
Silk Road,Hardlined1,http://blocgame.com/alliancestats.php?allianceid=1393,47k active personnel,6 ships,Vietnam War surplus,Gandhi-like,4 factories,Standard,last online 173 hours ago,rankings.php?subregion=chi,BAMF,$1460 million,alliancestats.php?allianceid=1393,China,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=chi,27403 km 2,http://blocgame.com/stats.php?id=58605,,
Baris,Apollo,,5k active personnel,0 ships,Second World War surplus,Good,None,Undisciplined Rabble,last online 92 hours ago,rankings.php?subregion=atl,,$1401 million,,Atlas,Untapped,None,,http://blocgame.com/rankings.php?subregion=atl,1131 km 2,http://blocgame.com/stats.php?id=50487,1347 Mbbl,
aloyler,aloylerrr,http://blocgame.com/alliancestats.php?allianceid=1595,70k active personnel,4 ships,Second World War surplus,Angelic,3 factories,Good,last online 12 hours ago,rankings.php?subregion=ind,The High Council,$1446 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Powerful,,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60699,,
TheDankLight,TheDankDark,http://blocgame.com/alliancestats.php?allianceid=1595,78k active personnel,5 ships,Second World War surplus,Gandhi-like,4 factories,Elite,last online 2 hours ago,rankings.php?subregion=per,The High Council,$1430 million,alliancestats.php?allianceid=1595,Persia,,Mediocre,,http://blocgame.com/rankings.php?subregion=per,31815 km 2,http://blocgame.com/stats.php?id=60950,5616 Mbbl,
KaleCepo,sultan lee,http://blocgame.com/alliancestats.php?allianceid=1899,140k active personnel,13 ships,Second World War surplus,Gandhi-like,8 factories,Poor,online now,rankings.php?subregion=ind,ASEANG,$1377 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ind,36745 km 2,http://blocgame.com/stats.php?id=60711,,
MalayaRaya,Kitul,http://blocgame.com/alliancestats.php?allianceid=1899,54k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Good,last online 4 hours ago,rankings.php?subregion=pac,ASEANG,$1419 million,alliancestats.php?allianceid=1899,Pacific Rim,Near Depletion,Mediocre,,http://blocgame.com/rankings.php?subregion=pac,12860 km 2,http://blocgame.com/stats.php?id=60388,,
Vyzen,Gottrich,,6k active personnel,0 ships,First World War surplus,Questionable,1 factory,Undisciplined Rabble,last online 78 hours ago,rankings.php?subregion=atl,,$1380 million,,Atlas,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=atl,13750 km 2,http://blocgame.com/stats.php?id=59456,6648 Mbbl,
Harimau Malaya,kucailani,http://blocgame.com/alliancestats.php?allianceid=1899,4k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 81 hours ago,rankings.php?subregion=ind,ASEANG,$1435 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=ind,19800 km 2,http://blocgame.com/stats.php?id=61048,,
Fenix,fr33d0mpt,http://blocgame.com/alliancestats.php?allianceid=1580,3k active personnel,0 ships,First World War surplus,Questionable,2 factories,Good,last online 9 hours ago,rankings.php?subregion=chi,Brotherhood of Nod,$1371 million,alliancestats.php?allianceid=1580,China,Untapped,None,,http://blocgame.com/rankings.php?subregion=chi,19094 km 2,http://blocgame.com/stats.php?id=58875,,
The Leaf,DonaldTremp,http://blocgame.com/alliancestats.php?allianceid=1595,9k active personnel,1 ships,First World War surplus,Normal,2 factories,Elite,last online 2 hours ago,rankings.php?subregion=ara,The High Council,$1368 million,alliancestats.php?allianceid=1595,Arabia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ara,5288 km 2,http://blocgame.com/stats.php?id=59290,,
Freidonia,David Tibet,http://blocgame.com/alliancestats.php?allianceid=1952,33k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Good,last online 49 hours ago,rankings.php?subregion=eaf,The Eastern Sea,$1400 million,alliancestats.php?allianceid=1952,East Africa,Untapped,Small,,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=60896,134 Mbbl,
lobai,tokarab91,http://blocgame.com/alliancestats.php?allianceid=1899,12k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 9 hours ago,rankings.php?subregion=ind,ASEANG,$1413 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=ind,13343 km 2,http://blocgame.com/stats.php?id=60481,338 Mbbl,
Lahanation,Sahanation,,48k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 3 hours ago,rankings.php?subregion=ind,,$1393 million,,East Indies,Depleted,Somewhat Large,,http://blocgame.com/rankings.php?subregion=ind,13209 km 2,http://blocgame.com/stats.php?id=60391,,
