country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,rm_prod,oil_prod,gdp,alliance/_source,oil_reserves,region/_text,manpower,airforce,region,territory,pageUrl,uranium
Romanovia,Dmitry Romanov,http://blocgame.com/alliancestats.php?allianceid=2064,30k active personnel,0 ships,First World War surplus,Good,None,Good,online now,rankings.php?subregion=mes,SPQR,3 Hundred Tons per month,1 Mbbl per month,$370 million,alliancestats.php?allianceid=2064,1 Mbbl,Mesopotamia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mes,23665 km 2,http://blocgame.com/stats.php?id=59571,
crocodile,Quadkencheng,http://blocgame.com/alliancestats.php?allianceid=2042,39k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 2 hours ago,rankings.php?subregion=ind,Interpol,7 Hundred Tons per month,8 Mbbl per month,$370 million,alliancestats.php?allianceid=2042,321 Mbbl,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,23894 km 2,http://blocgame.com/stats.php?id=60403,
Stuleja,Płetwonurkov,http://blocgame.com/alliancestats.php?allianceid=2041,35k active personnel,0 ships,First World War surplus,Normal,None,Good,last online 5 hours ago,rankings.php?subregion=saf,Lithuanian Coalition,9 Hundred Tons per month,4 Mbbl per month,$370 million,alliancestats.php?allianceid=2041,152 Mbbl; 4 Mbbl,Southern Africa,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=saf,23865 km 2,http://blocgame.com/stats.php?id=61524,
Rizqi,AkifRizqi,http://blocgame.com/alliancestats.php?allianceid=2042,21k active personnel,0 ships,Finest of the 19th century,Good,1 factory,Elite,last online 1 hours ago,rankings.php?subregion=ind,Interpol,9 Hundred Tons per month,1 Mbbl per month,$370 million,alliancestats.php?allianceid=2042,456 Mbbl,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,23256 km 2,http://blocgame.com/stats.php?id=61996,
Boletaria,Geralt Dayne,http://blocgame.com/alliancestats.php?allianceid=2039,29k active personnel,0 ships,First World War surplus,Good,1 factory,Standard,last online 1 hours ago,rankings.php?subregion=chi,The High Council,4 Hundred Tons per month,3 Mbbl per month,$369 million,alliancestats.php?allianceid=2039,176 Mbbl; 3 Mbbl,China,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=chi,23665 km 2,http://blocgame.com/stats.php?id=56664,
Kyranistan,Michael Hussain,http://blocgame.com/alliancestats.php?allianceid=2049,39k active personnel,0 ships,First World War surplus,Mad Dog,None,Standard,online now,rankings.php?subregion=per,Brotherhood of Nod,4 Hundred Tons per month,4 Mbbl per month,$369 million,alliancestats.php?allianceid=2049,8410 Mbbl; 4 Mbbl,Persia,Plentiful,Small,http://blocgame.com/rankings.php?subregion=per,23865 km 2,http://blocgame.com/stats.php?id=61263,
Morovistan,Gustave Bergher,http://blocgame.com/alliancestats.php?allianceid=2049,26k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 4 hours ago,rankings.php?subregion=mes,Brotherhood of Nod,4 Hundred Tons per month,4 Mbbl per month,$369 million,alliancestats.php?allianceid=2049,3456 Mbbl; 4 Mbbl,Mesopotamia,,Meagre,http://blocgame.com/rankings.php?subregion=mes,20201 km 2,http://blocgame.com/stats.php?id=62905,
Syphirious,Doxal,http://blocgame.com/alliancestats.php?allianceid=2042,39k active personnel,0 ships,First World War surplus,Questionable,1 factory,Good,online now,rankings.php?subregion=mes,Interpol,4 Hundred Tons per month,7 Mbbl per month,$368 million,alliancestats.php?allianceid=2042,2860 Mbbl; 7 Mbbl,Mesopotamia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mes,23700 km 2,http://blocgame.com/stats.php?id=59670,
Trompletrample,Brickster,http://blocgame.com/alliancestats.php?allianceid=2039,35k active personnel,0 ships,Finest of the 19th century,Normal,None,Elite,online now,rankings.php?subregion=per,The High Council,3 Hundred Tons per month,1 Mbbl per month,$368 million,alliancestats.php?allianceid=2039,1203 Mbbl; 1 Mbbl,Persia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=per,23665 km 2,http://blocgame.com/stats.php?id=63094,
Puella-Magia,Emily,http://blocgame.com/alliancestats.php?allianceid=2073,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,online now,rankings.php?subregion=per,Comintern,4 Hundred Tons per month,5 Mbbl per month,$367 million,alliancestats.php?allianceid=2073,962 Mbbl; 5 Mbbl,Persia,Untapped,Small,http://blocgame.com/rankings.php?subregion=per,23291 km 2,http://blocgame.com/stats.php?id=35958,
Coccoladia,Ernesto Caprone,http://blocgame.com/alliancestats.php?allianceid=2052,32k active personnel,0 ships,First World War surplus,Questionable,None,Elite,last online 14 hours ago,rankings.php?subregion=car,The Federal Colonies,4 Hundred Tons per month,1 Mbbl per month,$367 million,alliancestats.php?allianceid=2052,156 Mbbl; 1 Mbbl,Caribbean,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=car,23665 km 2,http://blocgame.com/stats.php?id=40289,
Scrubistan,Fernando_Shiros,http://blocgame.com/alliancestats.php?allianceid=2049,30k active personnel,0 ships,First World War surplus,Isolated,1 factory,Elite,online now,rankings.php?subregion=per,Brotherhood of Nod,6 Hundred Tons per month,4 Mbbl per month,$367 million,alliancestats.php?allianceid=2049,4363 Mbbl; 4 Mbbl,Persia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=per,23533 km 2,http://blocgame.com/stats.php?id=59122,
Taggart,Dagny,http://blocgame.com/alliancestats.php?allianceid=2052,18k active personnel,0 ships,First World War surplus,Isolated,None,Elite,online now,rankings.php?subregion=car,The Federal Colonies,2 Hundred Tons per month,,$367 million,alliancestats.php?allianceid=2052,,Caribbean,Depleted,Small,http://blocgame.com/rankings.php?subregion=car,23052 km 2,http://blocgame.com/stats.php?id=59387,
Tyanra,SaffronMerchant,http://blocgame.com/alliancestats.php?allianceid=2064,38k active personnel,0 ships,First World War surplus,Questionable,None,Good,last online 1 hours ago,rankings.php?subregion=sub,SPQR,7 Hundred Tons per month,1 Mbbl per month,$367 million,alliancestats.php?allianceid=2064,566 Mbbl; 1 Mbbl,The Subcontinent,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=sub,23870 km 2,http://blocgame.com/stats.php?id=60365,
sandakania,Ryan Kentang,http://blocgame.com/alliancestats.php?allianceid=2044,30k active personnel,0 ships,First World War surplus,Good,1 factory,Good,last online 1 hours ago,rankings.php?subregion=ind,Aseang MMP,4 Hundred Tons per month,2 Mbbl per month,$367 million,alliancestats.php?allianceid=2044,170 Mbbl; 2 Mbbl,East Indies,Untapped,Small,http://blocgame.com/rankings.php?subregion=ind,23828 km 2,http://blocgame.com/stats.php?id=60600,
Disnomica,Chaad,http://blocgame.com/alliancestats.php?allianceid=2039,34k active personnel,0 ships,First World War surplus,Good,None,Elite,online now,rankings.php?subregion=ara,The High Council,4 Hundred Tons per month,4 Mbbl per month,$367 million,alliancestats.php?allianceid=2039,2616 Mbbl,Arabia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ara,23665 km 2,http://blocgame.com/stats.php?id=60992,
Kgkerambit,Mrqayyum,http://blocgame.com/alliancestats.php?allianceid=2045,36k active personnel,0 ships,Finest of the 19th century,Normal,None,Elite,online now,rankings.php?subregion=ind,The Order,9 Hundred Tons per month,4 Mbbl per month,$367 million,alliancestats.php?allianceid=2045,247 Mbbl; 4 Mbbl,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,23665 km 2,http://blocgame.com/stats.php?id=61014,
Jemut,iwaniman/Ferozz,http://blocgame.com/alliancestats.php?allianceid=2044,28k active personnel,0 ships,First World War surplus,Good,1 factory,Elite,online now,rankings.php?subregion=ind,Aseang MMP,6 Hundred Tons per month,5 Mbbl per month,$367 million,alliancestats.php?allianceid=2044,444 Mbbl; 5 Mbbl,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,22950 km 2,http://blocgame.com/stats.php?id=61811,
Kelate.net,Wira Perang,http://blocgame.com/alliancestats.php?allianceid=2044,39k active personnel,0 ships,First World War surplus,Good,1 factory,Elite,online now,rankings.php?subregion=ara,Aseang MMP,5 Hundred Tons per month,3 Mbbl per month,$366 million,alliancestats.php?allianceid=2044,327 Mbbl,Arabia,Plentiful,Small,http://blocgame.com/rankings.php?subregion=ara,23665 km 2,http://blocgame.com/stats.php?id=61907,
Lemonstan,Lemon,http://blocgame.com/alliancestats.php?allianceid=2049,31k active personnel,0 ships,First World War surplus,Normal,None,Elite,online now,rankings.php?subregion=per,Brotherhood of Nod,7 Hundred Tons per month,6 Mbbl per month,$365 million,alliancestats.php?allianceid=2049,4347 Mbbl; 6 Mbbl,Persia,Untapped,Small,http://blocgame.com/rankings.php?subregion=per,23700 km 2,http://blocgame.com/stats.php?id=40048,
British Egypt,Montgomery,http://blocgame.com/alliancestats.php?allianceid=2049,28k active personnel,0 ships,First World War surplus,Good,None,Good,last online 5 hours ago,rankings.php?subregion=egy,Brotherhood of Nod,3 Hundred Tons per month,4 Mbbl per month,$365 million,alliancestats.php?allianceid=2049,1484 Mbbl; 4 Mbbl,Egypt,Untapped,Small,http://blocgame.com/rankings.php?subregion=egy,23665 km 2,http://blocgame.com/stats.php?id=45596,
Khuzestan,Georgy Zhukov,http://blocgame.com/alliancestats.php?allianceid=2052,28k active personnel,0 ships,First World War surplus,Good,1 factory,Elite,last online 2 hours ago,rankings.php?subregion=per,The Federal Colonies,2 Hundred Tons per month,2 Mbbl per month,$365 million,alliancestats.php?allianceid=2052,2282 Mbbl; 2 Mbbl,Persia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=per,23632 km 2,http://blocgame.com/stats.php?id=48914,
The NLR,Darknight,http://blocgame.com/alliancestats.php?allianceid=2050,37k active personnel,0 ships,First World War surplus,Questionable,1 factory,Good,last online 2 hours ago,rankings.php?subregion=congo,Divine League,10 Hundred Tons per month,1 Mbbl per month,$365 million,alliancestats.php?allianceid=2050,70 Mbbl; 1 Mbbl,Congo,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=congo,23865 km 2,http://blocgame.com/stats.php?id=49701,
Awesomeria,killbodies,http://blocgame.com/alliancestats.php?allianceid=2048,41k active personnel,0 ships,First World War surplus,Good,1 factory,Good,last online 2 hours ago,rankings.php?subregion=congo,Brotherhood of Zion,7 Hundred Tons per month,3 Mbbl per month,$365 million,alliancestats.php?allianceid=2048,354 Mbbl,Congo,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=congo,23665 km 2,http://blocgame.com/stats.php?id=57755,
Ladina,MightyBj�rn,http://blocgame.com/alliancestats.php?allianceid=2038,35k active personnel,0 ships,First World War surplus,Isolated,None,Elite,online now,rankings.php?subregion=car,Che Guevara League,6 Hundred Tons per month,,$365 million,alliancestats.php?allianceid=2038,,Caribbean,Plentiful,Meagre,http://blocgame.com/rankings.php?subregion=car,23892 km 2,http://blocgame.com/stats.php?id=62936,
pelle,pelle,http://blocgame.com/alliancestats.php?allianceid=2059,31k active personnel,0 ships,First World War surplus,Good,1 factory,Good,last online 13 hours ago,rankings.php?subregion=chi,The United Nations,5 Hundred Tons per month,3 Mbbl per month,$364 million,alliancestats.php?allianceid=2059,449 Mbbl; 3 Mbbl,China,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=chi,23665 km 2,http://blocgame.com/stats.php?id=52372,
Deagle Nation!,Jace Connors,http://blocgame.com/alliancestats.php?allianceid=2049,34k active personnel,0 ships,Finest of the 19th century,Questionable,None,Elite,online now,rankings.php?subregion=ara,Brotherhood of Nod,4 Hundred Tons per month,6 Mbbl per month,$364 million,alliancestats.php?allianceid=2049,2515 Mbbl; 6 Mbbl,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,23865 km 2,http://blocgame.com/stats.php?id=63100,
Newsoka,E Mark,,3k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 6 hours ago,rankings.php?subregion=sea,,6 Hundred Tons per month,3 Mbbl per month,$364 million,,3 Mbbl,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,23348 km 2,http://blocgame.com/stats.php?id=63105,
Crimea,Hayro Khan,http://blocgame.com/alliancestats.php?allianceid=2059,49k active personnel,0 ships,Finest of the 19th century,Normal,None,Good,last online 12 hours ago,rankings.php?subregion=atl,The United Nations,3 Hundred Tons per month,1 Mbbl per month,$363 million,alliancestats.php?allianceid=2059,1592 Mbbl; 1 Mbbl,Atlas,Plentiful,None,http://blocgame.com/rankings.php?subregion=atl,24028 km 2,http://blocgame.com/stats.php?id=2570,
Reality,fujisyugi,,39k active personnel,0 ships,First World War surplus,Good,None,Good,last online 2 hours ago,rankings.php?subregion=saf,,2 Hundred Tons per month,,$363 million,,,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,23828 km 2,http://blocgame.com/stats.php?id=53029,
Mangkok,MangkukHayun,http://blocgame.com/alliancestats.php?allianceid=2039,49k active personnel,0 ships,First World War surplus,Good,None,Standard,last online 5 hours ago,rankings.php?subregion=ind,The High Council,2 Hundred Tons per month,1 Mbbl per month,$363 million,alliancestats.php?allianceid=2039,137 Mbbl,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,23500 km 2,http://blocgame.com/stats.php?id=62210,
Smyrno,Mallow,http://blocgame.com/alliancestats.php?allianceid=2042,28k active personnel,0 ships,First World War surplus,Good,1 factory,Elite,last online 9 hours ago,rankings.php?subregion=ara,Interpol,3 Hundred Tons per month,1 Mbbl per month,$363 million,alliancestats.php?allianceid=2042,4831 Mbbl; 1 Mbbl,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,23544 km 2,http://blocgame.com/stats.php?id=62960,
Ivalice,Nighthawk571,http://blocgame.com/alliancestats.php?allianceid=2042,35k active personnel,0 ships,First World War surplus,Normal,None,Good,last online 1 hours ago,rankings.php?subregion=ara,Interpol,3 Hundred Tons per month,3 Mbbl per month,$363 million,alliancestats.php?allianceid=2042,1247 Mbbl; 3 Mbbl,Arabia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ara,23665 km 2,http://blocgame.com/stats.php?id=63060,
KelabuAsap,kelam,http://blocgame.com/alliancestats.php?allianceid=2039,36k active personnel,0 ships,First World War surplus,Normal,1 factory,Good,last online 1 hours ago,rankings.php?subregion=ind,The High Council,6 Hundred Tons per month,6 Mbbl per month,$362 million,alliancestats.php?allianceid=2039,674 Mbbl; 6 Mbbl,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,23300 km 2,http://blocgame.com/stats.php?id=60664,
Zen killer,Jermainecrazy2157,http://blocgame.com/alliancestats.php?allianceid=2039,36k active personnel,0 ships,First World War surplus,Normal,1 factory,Elite,online now,rankings.php?subregion=pac,The High Council,3 Hundred Tons per month,2 Mbbl per month,$362 million,alliancestats.php?allianceid=2039,378 Mbbl,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,23665 km 2,http://blocgame.com/stats.php?id=63107,
durkastan,ned kelly,http://blocgame.com/alliancestats.php?allianceid=2039,35k active personnel,0 ships,First World War surplus,Good,1 factory,Elite,last online 3 hours ago,rankings.php?subregion=ara,The High Council,7 Hundred Tons per month,7 Mbbl per month,$361 million,alliancestats.php?allianceid=2039,1550 Mbbl; 7 Mbbl,Arabia,Untapped,Small,http://blocgame.com/rankings.php?subregion=ara,23665 km 2,http://blocgame.com/stats.php?id=40488,
Spartan lsnd,Josepgreen,http://blocgame.com/alliancestats.php?allianceid=2049,29k active personnel,0 ships,First World War surplus,Questionable,None,Elite,last online 2 hours ago,rankings.php?subregion=atl,Brotherhood of Nod,5 Hundred Tons per month,3 Mbbl per month,$361 million,alliancestats.php?allianceid=2049,4075 Mbbl; 3 Mbbl,Atlas,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=atl,23700 km 2,http://blocgame.com/stats.php?id=59652,
TerapBuduLipis,SyedRazi,http://blocgame.com/alliancestats.php?allianceid=2039,39k active personnel,0 ships,First World War surplus,Good,None,Elite,online now,rankings.php?subregion=sea,The High Council,5 Hundred Tons per month,2 Mbbl per month,$361 million,alliancestats.php?allianceid=2039,125 Mbbl; 2 Mbbl,Indochina,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=sea,23628 km 2,http://blocgame.com/stats.php?id=60513,
Homo Mono,Homo Mono,http://blocgame.com/alliancestats.php?allianceid=2049,21k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 11 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,2 Hundred Tons per month,1 Mbbl per month,$360 million,alliancestats.php?allianceid=2049,384 Mbbl; 1 Mbbl,Arabia,Untapped,Small,http://blocgame.com/rankings.php?subregion=ara,23500 km 2,http://blocgame.com/stats.php?id=59108,
Kondominium,AdamKarolczak,http://blocgame.com/alliancestats.php?allianceid=2041,35k active personnel,0 ships,Finest of the 19th century,Good,1 factory,Good,last online 6 hours ago,rankings.php?subregion=ara,Lithuanian Coalition,7 Hundred Tons per month,5 Mbbl per month,$360 million,alliancestats.php?allianceid=2041,1055 Mbbl; 5 Mbbl,Arabia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ara,23665 km 2,http://blocgame.com/stats.php?id=61576,
Nameck,Picko,http://blocgame.com/alliancestats.php?allianceid=2042,39k active personnel,0 ships,First World War surplus,Good,None,Good,online now,rankings.php?subregion=ara,Interpol,3 Hundred Tons per month,4 Mbbl per month,$360 million,alliancestats.php?allianceid=2042,4665 Mbbl; 4 Mbbl,Arabia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ara,23615 km 2,http://blocgame.com/stats.php?id=61968,
